Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
93.8998900494227	2.19209394134951	-1.6046340475764	3.27679640898361e-10	5.99547029505247e-11	-6.00496366160433e-11
98.6527017384405	3.48732727471649	-2.56071774766831	3.59722592002487e-10	4.85050760761002e-11	-4.85053924580029e-11
113.696	2.184	-1.739	2.894516352e-10	5.79884544e-11	-5.79884544e-11
118.491	2.035	-2.612	2.146827648e-10	5.0718912e-11	-5.0718912e-11
123.889	3.269	-3.362	1.796775936e-10	3.38211264e-11	-3.382112256e-11
130.842	3.198	-3.684	1.7318496e-10	3.259900416e-11	-3.259900416e-11
138.417	3.363	-4.378	1.362054912e-10	3.00728448e-11	-3.00728448e-11
366.386	0.893	-0.908	1.015473792e-09	1.513780224e-10	-1.513780224e-10
368.217	0.835	-0.939	9.99644544e-10	1.552217472e-10	-1.552217472e-10
369.907	0.749	-0.854	1.140577152e-09	1.700273664e-10	-1.70027328e-10
371.471	0.933	-0.816	1.04539776e-09	1.558388352e-10	-1.558387968e-10
373.213	0.681	-0.808	1.209155328e-09	1.839470592e-10	-1.839470592e-10
374.687	0.821	-0.793	1.11585408e-09	1.697532288e-10	-1.697532288e-10
376.620	0.837	-1.112	8.73525504e-10	1.454967552e-10	-1.454967552e-10
378.116	0.583	-0.659	1.472164224e-09	2.194574592e-10	-2.194574208e-10
379.780	0.848	-1.081	9.19335552e-10	1.42751616e-10	-1.42751616e-10
381.761	0.860	-1.133	9.0365184e-10	1.374712704e-10	-1.37471232e-10
383.375	0.837	-0.755	1.096242432e-09	1.737772416e-10	-1.737772032e-10
384.838	0.598	-0.626	1.471130112e-09	2.238008832e-10	-2.238008832e-10
386.177	0.613	-0.741	1.33000896e-09	2.023323648e-10	-2.023323264e-10
387.662	0.743	-0.871	1.133014272e-09	1.688999808e-10	-1.688999424e-10
389.409	1.022	-1.004	8.75017344e-10	1.358699904e-10	-1.35869952e-10
391.489	0.881	-1.059	9.28572288e-10	1.412623872e-10	-1.412623488e-10
393.293	0.658	-0.924	1.156098816e-09	1.723411584e-10	-1.723411584e-10
394.950	1.028	-0.998	8.88774528e-10	1.352080128e-10	-1.352079744e-10
396.852	0.665	-0.874	1.188265728e-09	1.7713632e-10	-1.7713632e-10
398.709	0.985	-1.192	8.39725056e-10	1.251789312e-10	-1.251789312e-10
400.644	1.025	-0.949	9.11995008e-10	1.387404672e-10	-1.387404288e-10
402.531	0.753	-0.862	1.131970176e-09	1.687443072e-10	-1.687443072e-10
404.343	1.061	-1.058	8.49891456e-10	1.292927616e-10	-1.292927232e-10
406.102	0.703	-0.699	1.225453824e-09	1.983580416e-10	-1.983580416e-10
407.692	0.977	-0.886	9.81552e-10	1.4632128e-10	-1.4632128e-10
409.788	0.968	-1.119	8.76124032e-10	1.306049664e-10	-1.30604928e-10
411.664	0.881	-0.908	1.006154496e-09	1.530648192e-10	-1.530648192e-10
413.447	0.831	-0.901	1.05511872e-09	1.57287936e-10	-1.57287936e-10
415.250	1.079	-0.972	8.375232e-10	1.35565632e-10	-1.35565632e-10
417.068	0.848	-0.739	1.134753024e-09	1.726283136e-10	-1.726283136e-10
418.873	0.851	-0.956	9.50466816e-10	1.538472576e-10	-1.538472576e-10
420.595	0.920	-0.871	1.020548736e-09	1.521345408e-10	-1.521345408e-10
422.370	0.624	-0.854	1.236693504e-09	1.843555584e-10	-1.8435552e-10
424.065	0.925	-1.071	9.0213312e-10	1.372402176e-10	-1.372402176e-10
426.236	1.157	-1.246	7.493472e-10	1.1399712e-10	-1.1399712e-10
428.457	1.202	-1.063	8.07437184e-10	1.2036576e-10	-1.203657216e-10
431.161	1.273	-1.502	6.29067648e-10	9.97203456e-11	-9.97203456e-11
433.667	1.096	-1.233	7.73389056e-10	1.176545664e-10	-1.17654528e-10
435.977	1.586	-1.215	6.23466624e-10	9.88324608e-11	-9.88324608e-11
438.715	1.099	-1.152	8.1254208e-10	1.211267328e-10	-1.211266944e-10
441.341	1.107	-1.528	6.83557632e-10	1.039886208e-10	-1.039885824e-10
443.993	1.438	-1.544	5.8552128e-10	9.28173312e-11	-9.28172928e-11
446.759	1.346	-1.328	6.7357056e-10	1.024692864e-10	-1.024692864e-10
449.290	1.325	-1.185	7.28483328e-10	1.08595968e-10	-1.08595968e-10
451.816	1.343	-1.201	7.07963136e-10	1.0770144e-10	-1.077014016e-10
455.233	1.505	-2.074	5.03173632e-10	7.65470976e-11	-7.65470592e-11
457.964	1.636	-1.225	6.1029504e-10	9.67444992e-11	-9.67444608e-11
460.776	1.081	-1.176	7.73328e-10	1.225885824e-10	-1.225885824e-10
463.457	1.623	-1.599	5.67575808e-10	8.46092928e-11	-8.46092928e-11
466.433	1.311	-1.354	6.2404224e-10	1.053844992e-10	-1.053844992e-10
469.014	1.087	-1.270	7.75727232e-10	1.156386816e-10	-1.156386816e-10
471.656	1.436	-1.555	6.11443968e-10	9.11487744e-11	-9.1148736e-11
474.378	1.300	-1.285	6.6469056e-10	1.075901184e-10	-1.0759008e-10
476.802	1.348	-1.125	6.72509952e-10	1.135694976e-10	-1.135694592e-10
479.742	1.672	-1.591	5.43501696e-10	8.43932544e-11	-8.43932544e-11
482.329	0.810	-0.915	1.059598464e-09	1.579557504e-10	-1.579557504e-10
484.642	1.338	-1.504	6.43582848e-10	9.59397504e-11	-9.59397504e-11
487.932	2.184	-1.952	4.42058496e-10	6.589824e-11	-6.589824e-11
491.769	1.509	-1.652	5.696064e-10	8.66534016e-11	-8.66534016e-11
494.847	1.237	-1.568	6.41845248e-10	9.76429824e-11	-9.76429824e-11
498.468	1.620	-2.384	4.49670144e-10	6.840768e-11	-6.840768e-11
501.738	1.708	-1.650	3.549098496e-10	6.68054784e-11	-6.68054784e-11
505.171	1.867	-1.725	5.09081472e-10	7.58894592e-11	-7.58894592e-11
508.735	2.069	-1.697	4.70859264e-10	7.31136e-11	-7.31135616e-11
512.626	1.311	-1.822	5.66016e-10	8.78891904e-11	-8.78891904e-11
515.753	1.641	-1.816	5.12997504e-10	7.96566912e-11	-7.96566912e-11
519.234	2.427	-1.840	3.615720576e-10	6.1269888e-11	-6.12698496e-11
523.281	1.730	-1.621	5.29345152e-10	8.21950464e-11	-8.21950464e-11
526.620	1.570	-1.609	3.226788864e-10	7.36733952e-11	-7.36733952e-11
529.917	1.847	-1.727	4.88425728e-10	7.74256896e-11	-7.74256512e-11
533.933	1.930	-2.169	4.25878272e-10	6.75105408e-11	-6.75105408e-11
537.935	2.394	-2.072	4.03281792e-10	6.13506816e-11	-6.13506432e-11
541.736	1.831	-1.407	3.679346304e-10	6.92571648e-11	-6.92571648e-11
545.285	2.096	-1.718	3.123202176e-10	5.87887488e-11	-5.87887488e-11
549.762	1.384	-2.380	3.237779712e-10	5.9113536e-11	-5.9113536e-11
552.957	1.975	-1.811	3.219597696e-10	5.8781568e-11	-5.8781568e-11
556.992	2.067	-2.060	2.819494656e-10	5.4739776e-11	-5.4739776e-11
561.089	1.192	-2.030	3.611973888e-10	7.01255808e-11	-7.01255808e-11
564.302	1.721	-2.021	3.692586624e-10	6.33273984e-11	-6.332736e-11
162.017	15.363	-12.218	1.275979776e-10	2.897340288e-11	-2.897340288e-11
193.412	19.070	-16.033	1.154667264e-10	2.420484096e-11	-2.420484096e-11
227.076	12.986	-14.595	1.331116416e-10	2.913195648e-11	-2.913195648e-11
253.524	11.611	-13.462	1.459509504e-10	3.20351808e-11	-3.20351808e-11
284.135	21.118	-19.000	9.50268288e-11	2.048692224e-11	-2.048692224e-11
318.125	7.186	-12.873	1.747202688e-10	3.918816e-11	-3.918816e-11
332.352	5.496	-7.041	4.90778112e-10	8.32467456e-11	-8.32467456e-11
343.221	4.655	-5.374	6.40442496e-10	1.056363648e-10	-1.056363648e-10
355.570	7.350	-7.693	6.59364864e-10	8.76162816e-11	-8.76162816e-11
575.940	6.399	-6.138	2.934181632e-10	6.42155904e-11	-6.42155904e-11
589.960	14.945	-7.621	1.550696064e-10	3.467462016e-11	-3.467462016e-11
613.445	9.011	-8.540	2.283560064e-10	4.7997312e-11	-4.7997312e-11
634.168	8.346	-11.713	1.876860288e-10	4.0350336e-11	-4.0350336e-11
653.140	9.433	-10.626	2.06971968e-10	4.30128e-11	-4.30128e-11
670.972	9.151	-8.400	2.090341632e-10	4.5881472e-11	-4.5881472e-11
689.297	8.378	-9.173	2.39573952e-10	4.90274304e-11	-4.90274304e-11
708.688	11.552	-11.013	1.629065472e-10	3.575680512e-11	-3.575680512e-11
737.282	15.553	-17.042	1.177195776e-10	2.516767104e-11	-2.516767104e-11
763.373	12.029	-10.537	1.594270848e-10	3.519866496e-11	-3.519866496e-11
785.825	12.142	-10.423	1.631227008e-10	3.569997312e-11	-3.569997312e-11
812.924	10.116	-14.957	1.431806208e-10	3.170483328e-11	-3.170483328e-11
834.042	16.579	-11.002	1.340354688e-10	2.959264128e-11	-2.959264128e-11
870.979	22.267	-20.358	8.06187648e-11	1.830593664e-11	-1.830593664e-11
906.340	11.978	-13.095	1.596596736e-10	3.346884096e-11	-3.346884096e-11
936.583	19.345	-18.265	9.6585024e-11	2.113797504e-11	-2.113797504e-11
970.032	18.491	-14.104	1.067432064e-10	2.401496448e-11	-2.401496448e-11
999.242	9.340	-10.719	1.98323328e-10	4.14632064e-11	-4.14632064e-11
1022.817	13.345	-14.235	1.310752896e-10	2.885433984e-11	-2.885433984e-11
1050.918	17.839	-14.756	1.06822848e-10	2.410682496e-11	-2.410682496e-11
1086.334	12.511	-17.577	1.22710848e-10	2.70923712e-11	-2.70923712e-11
1123.459	15.502	-24.615	9.13477632e-11	1.999178496e-11	-1.999178496e-11
1167.589	16.504	-28.627	8.95955712e-11	1.878157056e-11	-1.878157056e-11
1198.531	10.635	-14.438	1.8261504e-10	3.589796352e-11	-3.589796352e-11
1227.830	11.424	-18.664	1.2380064e-10	2.709420672e-11	-2.709420672e-11
1254.760	17.089	-15.506	1.078967424e-10	2.420024832e-11	-2.420024832e-11
1288.237	13.700	-16.388	1.235796864e-10	2.70458496e-11	-2.70458496e-11
1324.079	20.482	-22.142	8.15448192e-11	1.840230528e-11	-1.840230528e-11
1353.953	8.159	-9.392	2.003016576e-10	4.49258112e-11	-4.49258112e-11
1370.166	6.990	-8.053	2.448754176e-10	5.34362112e-11	-5.34362112e-11
1391.429	13.308	-14.273	1.28212608e-10	2.884512768e-11	-2.884512768e-11
1421.126	13.698	-16.390	1.171988736e-10	2.620646784e-11	-2.620646784e-11
1451.988	17.935	-17.164	1.252091904e-10	2.516462208e-11	-2.516462208e-11
4761.352	16.427	-18.676	8.56816128e-11	1.892126208e-11	-1.892126208e-11
4811.742	16.183	-33.964	5.7384e-11	1.295221248e-11	-1.295221248e-11
4847.718	22.832	-19.793	6.73519872e-11	1.50603648e-11	-1.50603648e-11
4889.465	23.709	-18.915	6.60336768e-11	1.499860608e-11	-1.499860608e-11
4935.352	17.939	-22.178	7.11743616e-11	1.596469632e-11	-1.596469632e-11
4985.921	22.532	-32.629	5.44001664e-11	1.190633472e-11	-1.190633472e-11
5032.008	16.561	-23.556	7.12493952e-11	1.598153088e-11	-1.598153088e-11
5064.025	14.632	-15.456	9.93608832e-11	2.187657984e-11	-2.187657984e-11
5096.732	19.535	-18.074	7.91555328e-11	1.742791296e-11	-1.742791296e-11
5131.931	19.439	-15.664	8.08003968e-11	1.81238592e-11	-1.81238592e-11
5170.165	16.307	-18.795	8.12558208e-11	1.822601088e-11	-1.822601088e-11
5211.275	22.837	-24.802	5.90931072e-11	1.342215168e-11	-1.342215168e-11
5256.722	20.013	-22.611	7.03785216e-11	1.54034496e-11	-1.54034496e-11
5293.624	13.199	-16.889	9.91770624e-11	2.177110656e-11	-2.177110656e-11
5331.253	23.210	-24.429	5.92058496e-11	1.340546688e-11	-1.340546688e-11
5374.214	15.351	-19.751	8.44131072e-11	1.84751424e-11	-1.84751424e-11
5407.857	21.825	-18.292	7.093056e-11	1.586055168e-11	-1.586055168e-11
5463.388	23.962	-33.706	5.16567552e-11	1.133956224e-11	-1.133956224e-11
5500.505	19.440	-13.155	8.69992704e-11	1.957531776e-11	-1.957531776e-11
5542.127	15.429	-22.181	7.5494016e-11	1.69865664e-11	-1.69865664e-11
5574.220	15.930	-16.665	8.75693184e-11	1.96421568e-11	-1.96421568e-11
5620.957	29.369	-30.806	4.67925888e-11	1.062827136e-11	-1.062827136e-11
5667.494	12.920	-17.168	9.42174336e-11	2.119944192e-11	-2.119944192e-11
5708.888	24.180	-28.474	5.93253504e-11	1.279277568e-11	-1.279277568e-11
5757.739	35.505	-24.671	4.73000448e-11	1.06095936e-11	-1.06095936e-11
5830.167	25.759	-36.923	4.71355392e-11	1.04090496e-11	-1.04090496e-11
5872.964	23.079	-17.038	7.09055232e-11	1.595413248e-11	-1.595413248e-11
5922.464	26.233	-26.420	5.65225344e-11	1.244473344e-11	-1.244473344e-11
5969.616	21.706	-20.919	6.62036352e-11	1.494290688e-11	-1.494290688e-11
6015.363	23.597	-24.042	6.21782016e-11	1.368996096e-11	-1.368996096e-11
6059.506	19.571	-20.546	7.00478208e-11	1.586032128e-11	-1.586032128e-11
6118.301	18.444	-39.224	4.88993664e-11	1.100262528e-11	-1.100262528e-11
6154.161	22.702	-17.415	7.08336384e-11	1.593796224e-11	-1.593796224e-11
6210.602	41.469	-33.739	6.85308672e-11	1.146139776e-11	-1.146139776e-11
6467.837	38.520	-31.685	4.0549824e-11	9.18468096e-12	-9.18468096e-12
6531.953	19.536	-25.596	6.58367232e-11	1.454389248e-11	-1.454389248e-11
6572.792	16.306	-21.303	7.53886464e-11	1.696591872e-11	-1.696591872e-11
6622.417	24.350	-33.319	4.8618048e-11	1.101215616e-11	-1.101215616e-11
6682.629	19.298	-35.863	5.40033408e-11	1.185671808e-11	-1.185671808e-11
6735.875	31.243	-33.947	4.33853184e-11	9.7636992e-12	-9.7636992e-12
6792.049	27.722	-24.932	5.29864704e-11	1.196289408e-11	-1.196289408e-11
6844.703	27.721	-24.932	5.85431424e-11	1.25912448e-11	-1.25912448e-11
6891.347	16.180	-18.922	7.97363328e-11	1.794434688e-11	-1.794434688e-11
6932.713	22.452	-25.186	5.89744128e-11	1.327195776e-11	-1.327195776e-11
6981.977	23.335	-26.811	5.62422912e-11	1.265711232e-11	-1.265711232e-11
7020.600	19.814	-15.288	8.02311168e-11	1.794022656e-11	-1.794022656e-11
7055.702	14.800	-15.288	9.27182208e-11	2.086587648e-11	-2.086587648e-11
7097.648	20.492	-27.146	6.21396864e-11	1.360142208e-11	-1.360142208e-11
7158.890	52.018	-40.749	5.86260864e-11	9.4966848e-12	-9.4966848e-12
10846.490	18.433	-14.162	7.28857344e-11	1.640345856e-11	-1.640345856e-11
10889.485	28.092	-24.562	4.54971648e-11	1.023946368e-11	-1.023946368e-11
10960.807	34.497	-43.230	3.16172928e-11	7.0698432e-12	-7.0698432e-12
11029.380	26.099	-34.077	4.22661504e-11	9.33783168e-12	-9.33783168e-12
11078.963	21.648	-23.484	6.1439232e-11	1.284696192e-11	-1.284696192e-11
11128.594	27.178	-27.983	4.65126528e-11	1.018114176e-11	-1.018114176e-11
11192.229	28.734	-36.457	3.9081792e-11	8.58101376e-12	-8.58101376e-12
11251.167	22.449	-30.205	4.65877248e-11	1.041732864e-11	-1.041732864e-11
11315.341	36.002	-41.725	3.103372032e-11	6.98436096e-12	-6.98436096e-12
11381.482	20.007	-30.139	5.0944896e-11	1.115131776e-11	-1.115131776e-11
11423.545	30.598	-22.056	4.58542848e-11	1.031984256e-11	-1.031984256e-11
11491.965	27.368	-37.822	4.06018176e-11	8.7849792e-12	-8.7849792e-12
11543.767	25.712	-24.434	4.85511936e-11	1.092679296e-11	-1.092679296e-11
11606.448	33.237	-36.968	3.426034944e-11	7.68561408e-12	-7.68561408e-12
11667.005	25.333	-27.321	4.69464576e-11	1.053148416e-11	-1.053148416e-11
11720.438	32.076	-28.100	4.19854848e-11	9.24711168e-12	-9.24711168e-12
11773.941	28.718	-21.428	4.86822144e-11	1.092086784e-11	-1.092086784e-11
11840.996	36.883	-38.336	3.172549632e-11	7.18664832e-12	-7.18664832e-12
11920.786	32.313	-42.907	3.349335168e-11	7.37675904e-12	-7.37675904e-12
11985.548	32.741	-32.450	3.690077184e-11	8.3047872e-12	-8.3047872e-12
12054.628	26.344	-36.339	3.9958848e-11	8.85558528e-12	-8.85558528e-12
12110.669	27.971	-29.697	4.18734336e-11	9.45457536e-12	-9.45457536e-12
12168.585	37.752	-29.945	3.55386048e-11	7.9982208e-12	-7.9982208e-12
12232.406	29.092	-26.068	4.37862528e-11	9.85440768e-12	-9.85440768e-12
12284.113	30.038	-22.615	4.77640704e-11	1.051982208e-11	-1.051982208e-11
12348.583	30.758	-34.432	3.88093824e-11	8.52120576e-12	-8.52120576e-12
12419.262	32.792	-39.920	3.481331328e-11	7.64380416e-12	-7.64380416e-12
12477.119	22.574	-25.065	5.01372672e-11	1.135739136e-11	-1.135739136e-11
12541.295	31.110	-41.602	3.28457664e-11	7.46477184e-12	-7.46477184e-12
12599.724	32.856	-27.319	4.02228096e-11	9.02317056e-12	-9.02317056e-12
12667.545	25.211	-34.965	3.9926784e-11	8.9858112e-12	-8.9858112e-12
12726.218	29.220	-33.462	3.84437376e-11	8.62407168e-12	-8.62407168e-12
12783.628	42.015	-28.190	3.423436416e-11	7.78035456e-12	-7.78035456e-12
12863.869	31.978	-38.226	3.455190528e-11	7.7510208e-12	-7.7510208e-12
12923.570	27.426	-27.723	5.48262144e-11	1.096523904e-11	-1.096523904e-11
16276.671	22.990	-32.171	2.86926912e-11	6.30166656e-12	-6.30166656e-12
16325.981	28.842	-26.319	2.718828288e-11	6.07948416e-12	-6.07948416e-12
16386.028	28.970	-31.206	2.470286208e-11	5.56117248e-12	-5.56117248e-12
16442.324	15.299	-27.326	3.578590464e-11	8.00197248e-12	-8.00197248e-12
16486.444	36.368	-28.822	2.516037888e-11	5.38068096e-12	-5.38068096e-12
16555.152	25.329	-32.339	2.587943808e-11	5.84585088e-12	-5.84585088e-12
16624.465	56.306	-43.984	2.909710464e-11	4.6998336e-12	-4.6998336e-12
17972.791	21.070	-36.599	3.339016704e-11	7.46626944e-12	-7.46626944e-12
18026.699	34.859	-32.838	2.876787072e-11	6.50116992e-12	-6.50116992e-12
18098.274	48.533	-36.716	2.306451456e-11	5.19385728e-12	-5.19385728e-12
18181.399	30.597	-34.593	3.040887168e-11	6.82359552e-12	-6.82359552e-12
18251.976	30.225	-39.980	2.796304128e-11	6.25272576e-12	-6.25272576e-12
18317.711	27.173	-35.510	3.278830848e-11	7.22750208e-12	-7.22750208e-12
18385.868	29.220	-40.985	2.822168448e-11	6.33280128e-12	-6.33280128e-12
18461.955	45.904	-46.866	2.114020224e-11	4.77741312e-12	-4.77741312e-12
18535.557	27.462	-27.699	3.55266432e-11	8.00018304e-12	-8.00018304e-12
18627.157	48.691	-64.138	2.858155392e-11	5.02891392e-12	-5.02891392e-12
22009.937	36.490	-31.207	2.284161792e-11	5.14025472e-12	-5.14025472e-12
22085.150	39.005	-38.722	2.050091136e-11	4.59878016e-12	-4.59878016e-12
22164.441	34.934	-40.286	2.18887104e-11	4.80563712e-12	-4.80563712e-12
22255.028	22.073	-55.654	2.00762496e-11	4.51794048e-12	-4.51794048e-12
22304.222	20.519	-27.121	3.650819712e-11	7.85171328e-12	-7.85171328e-12
22351.439	23.448	-26.699	3.088722432e-11	6.90659328e-12	-6.90659328e-12
22407.726	27.337	-32.839	2.650455936e-11	5.94552192e-12	-5.94552192e-12
22463.889	41.379	-28.826	2.19798144e-11	4.94631552e-12	-4.94631552e-12
22543.374	24.576	-38.107	2.564895744e-11	5.75359104e-12	-5.75359104e-12
22608.932	39.253	-40.981	1.921915008e-11	4.39539456e-12	-4.39539456e-12
22698.015	42.934	-49.830	2.439585792e-11	4.59063168e-12	-4.59063168e-12
27691.123	52.733	-42.545	1.33445952e-11	2.924754816e-12	-2.924754816e-12
27778.575	32.978	-34.719	2.209348992e-11	5.00830464e-12	-5.00830464e-12
27891.337	60.627	-79.784	2.437493376e-11	5.385792e-12	-5.385792e-12
27976.405	30.719	-24.442	2.51752128e-11	5.64223872e-12	-5.64223872e-12
28047.105	55.298	-39.980	1.865237376e-11	4.21799424e-12	-4.21799424e-12
28146.161	28.955	-43.757	4.11282432e-11	8.83920768e-12	-8.83920768e-12
28210.032	32.782	-34.916	1.991540736e-11	4.35537408e-12	-4.35537408e-12
28279.031	56.553	-36.218	2.143533696e-11	4.81433472e-12	-4.81433472e-12
28393.180	47.710	-57.596	2.931345792e-11	6.13582464e-12	-6.13582464e-12
29454.397	45.767	-34.467	1.982452224e-11	4.45435008e-12	-4.45435008e-12
29529.492	33.355	-29.328	1.740160512e-11	3.89111808e-12	-3.89111808e-12
29592.178	25.829	-29.332	1.570008192e-11	3.527990016e-12	-3.527990016e-12
29647.862	27.815	-29.854	2.315219712e-11	5.01331968e-12	-5.01331968e-12
29713.406	24.953	-37.730	2.40990144e-11	5.38870272e-12	-5.38870272e-12
29786.668	39.447	-48.309	1.919586432e-11	4.09257216e-12	-4.09257216e-12
29871.112	32.730	-44.997	1.9851264e-11	4.43887872e-12	-4.43887872e-12
29934.551	31.973	-30.710	2.415685248e-11	5.42777472e-12	-5.42777472e-12
29995.853	33.354	-29.329	2.470263936e-11	5.5370112e-12	-5.5370112e-12
30079.846	39.625	-50.638	1.715741184e-11	3.85507968e-12	-3.85507968e-12
30150.010	24.618	-30.539	3.053068032e-11	6.52344192e-12	-6.52344192e-12
33831.989	52.667	-42.612	1.164491904e-11	2.632930944e-12	-2.632930944e-12
33925.017	37.366	-40.361	1.290955392e-11	2.925391104e-12	-2.925391104e-12
34002.195	27.885	-39.813	1.594101504e-11	3.478614528e-12	-3.478614528e-12
34060.789	29.467	-30.709	1.692776448e-11	3.793535616e-12	-3.793535616e-12
34124.600	35.861	-34.344	1.437990912e-11	3.229700352e-12	-3.229700352e-12
34213.209	55.066	-52.749	1.017677568e-11	2.200593024e-12	-2.200593024e-12
34303.626	27.333	-35.350	1.605113856e-11	3.613062528e-12	-3.613062528e-12
34364.051	27.084	-33.092	1.667052672e-11	3.75248448e-12	-3.75248448e-12
34424.853	36.486	-33.718	1.429494144e-11	3.203515776e-12	-3.203515776e-12
34499.443	39.623	-38.104	1.28719488e-11	2.903885568e-12	-2.903885568e-12
34582.937	31.349	-43.871	1.401325824e-11	3.064384128e-12	-3.064384128e-12
34645.623	26.330	-31.338	1.747020672e-11	3.91509888e-12	-3.91509888e-12
34702.836	39.316	-30.882	1.569924096e-11	3.36735552e-12	-3.36735552e-12
39232.345	36.237	-38.983	1.987965696e-11	4.46557824e-12	-4.46557824e-12
39314.962	28.839	-46.381	1.981315584e-11	4.44047616e-12	-4.44047616e-12
39400.449	58.689	-56.648	1.266945792e-11	2.859035136e-12	-2.859035136e-12
39513.540	38.370	-54.401	1.597158912e-11	3.587707776e-12	-3.587707776e-12
39598.160	44.013	-46.251	1.644984192e-11	3.686698368e-12	-3.686698368e-12
39676.392	35.986	-34.219	2.116871808e-11	4.73346816e-12	-4.73346816e-12
