Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
208.761	1.260	-1.686	5.11708365e-10	7.62823215e-11	-7.62819435e-11
210.858	0.814	-0.837	8.98688385e-10	1.36909521e-10	-1.369091745e-10
212.706	0.817	-1.034	8.01910935e-10	1.221655995e-10	-1.22165442e-10
214.396	0.904	-0.873	7.6731543e-10	1.30709502e-10	-1.30709439e-10
216.105	0.750	-0.805	9.69639615e-10	1.44545877e-10	-1.44545814e-10
217.819	0.938	-0.964	7.9111053e-10	1.179321255e-10	-1.179321255e-10
219.464	0.640	-0.707	1.080253125e-09	1.682127405e-10	-1.68212709e-10
220.927	0.698	-0.824	9.7216119e-10	1.481014395e-10	-1.481014395e-10
222.260	0.441	-0.636	1.396080945e-09	2.081158065e-10	-2.08115838e-10
223.333	0.516	-0.632	1.30950225e-09	1.95209406e-10	-1.952094375e-10
224.506	0.517	-0.657	1.25939457e-09	1.91859192e-10	-1.91859192e-10
225.567	0.594	-0.544	1.34908137e-09	1.989115065e-10	-1.98911538e-10
226.815	0.691	-0.654	1.117234125e-09	1.66547682e-10	-1.665477135e-10
228.320	0.673	-0.814	1.02269664e-09	1.52454834e-10	-1.524548655e-10
229.759	0.671	-0.765	1.05362082e-09	1.605110535e-10	-1.60511085e-10
231.035	0.539	-0.605	1.322343225e-09	2.01448863e-10	-2.014488945e-10
232.415	0.843	-0.841	8.97853005e-10	1.367810325e-10	-1.36781064e-10
233.844	0.638	-0.586	1.235881395e-09	1.88277075e-10	-1.88277138e-10
235.108	0.538	-0.626	1.32113142e-09	1.96942914e-10	-1.969429455e-10
236.451	0.782	-0.805	9.0696879e-10	1.47647304e-10	-1.476473355e-10
237.824	0.546	-0.591	1.352171835e-09	2.015701695e-10	-2.015702325e-10
239.064	0.669	-0.694	1.09467414e-09	1.66765221e-10	-1.66765284e-10
240.324	0.371	-0.591	1.507793805e-09	2.347874865e-10	-2.34787518e-10
241.259	0.619	-0.564	1.246801815e-09	1.89940716e-10	-1.899407475e-10
242.392	0.470	-0.514	1.55741859e-09	2.29629141e-10	-2.29629204e-10
243.233	0.412	-0.370	1.884370005e-09	2.870693595e-10	-2.870694225e-10
243.996	0.319	-0.351	2.234817585e-09	3.33147465e-10	-3.33147465e-10
244.654	0.357	-0.339	2.15484948e-09	3.2122629e-10	-3.21226605e-10
245.384	0.337	-0.373	2.044439775e-09	3.18351915e-10	-3.18351915e-10
246.078	0.312	-0.357	2.24081424e-09	3.34041435e-10	-3.34041435e-10
246.743	0.336	-0.353	3.2898222e-09	3.9895065e-10	-3.9895065e-10
