Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
508.979	34.518	-65.774	7.54798232e-12	1.651133928e-12	-1.651133928e-12
628.696	122.909	-85.199	3.42372372e-12	7.73494984e-13	-7.73494984e-13
801.986	80.000	-50.381	5.49320106e-12	1.237831128e-12	-1.237831128e-12
943.014	89.410	-61.029	4.6936665e-12	1.070095e-12	-1.070095e-12
1102.607	110.344	-70.183	3.97240454e-12	8.9513732e-13	-8.9513732e-13
1322.246	63.709	-109.295	3.08508307e-12	8.0899997e-13	-8.0899997e-13
1477.487	81.474	-91.531	4.1448944e-12	9.31600746e-13	-9.31600746e-13
1643.493	108.530	-84.533	2.941018128e-12	7.46004708e-13	-7.46004708e-13
1851.582	131.114	-99.559	3.08470654e-12	6.98711562e-13	-6.98711562e-13
2043.773	49.244	-61.077	6.49101534e-12	1.457034832e-12	-1.457034832e-12
2158.412	77.522	-65.395	5.01717912e-12	1.12475705e-12	-1.12475705e-12
2346.362	80.128	-110.428	2.800756302e-12	7.30639676e-13	-7.30639676e-13
2490.722	81.192	-64.232	4.92451688e-12	1.105403734e-12	-1.105403734e-12
2707.304	197.657	-135.390	1.744957706e-12	4.85287186e-13	-4.85287186e-13
6342.196	123.947	-131.800	2.401392284e-12	6.03042624e-13	-6.03042624e-13
6647.400	187.318	-181.258	1.56828983e-12	4.08827798e-13	-4.08827798e-13
7126.004	192.627	-291.285	1.180206064e-12	3.085886008e-13	-3.085886008e-13
7515.826	138.784	-197.196	1.710337484e-12	4.45321542e-13	-4.45321542e-13
7843.617	209.657	-189.006	1.441187972e-12	3.75242952e-13	-3.75242952e-13
8317.233	332.766	-263.960	1.324243622e-12	2.99420731e-13	-2.99420731e-13
18689.419	310.013	-211.509	1.142607506e-12	2.990120248e-13	-2.990120248e-13
19273.041	418.402	-273.609	8.61726232e-13	2.269697738e-13	-2.269697738e-13
27618.804	9796.251	-3501.695	3.55189062e-13	7.05728712e-14	-7.05728712e-14
99614.041	6237.264	-6267.553	1.405965628e-13	3.66540056e-14	-3.66540056e-14
