Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
49.1931826635684	0.326249301885667	-0.228826734773534	3.57260519466009e-09	5.27009733582215e-10	-5.27114401190731e-10
49.7823116408757	0.238821321930956	-0.262879675421644	3.76063179853318e-09	5.60618094871323e-10	-5.60627664386211e-10
50.412387222011	0.30972378149086	-0.391254259204338	2.68195877025692e-09	3.99808948228561e-10	-3.99812448452274e-10
51.1369733674655	0.293248564571869	-0.414862363963636	2.65547594907049e-09	3.95859922664306e-10	-3.95862682814824e-10
51.8148346194638	0.257653347653516	-0.384612687426383	2.9216732965905e-09	4.35542029367442e-10	-4.35544525653497e-10
52.4247043238587	0.361231571687334	-0.352216356741366	2.62310325593303e-09	3.91032649747413e-10	-3.91034543710953e-10
53.2626874613934	0.459096551027301	-0.476751565847394	1.99938117976737e-09	2.98052198167692e-10	-2.98053325446786e-10
54.1260267614285	0.307277207580924	-0.404242749007778	2.62440351069367e-09	3.91225153967777e-10	-3.91226311686801e-10
54.835242450296	0.444912509962492	-0.401938481286606	2.20358950427335e-09	3.28493310591028e-10	-3.28494153032211e-10
55.8608073917497	0.541122582806345	-0.580652431491153	2.10373334217813e-09	2.78647706354701e-10	-2.78648493438562e-10
64.466	0.379	-0.413	2.39334852e-09	3.75563046e-10	-3.755633288e-10
65.443	0.580	-0.598	1.608843544e-09	2.524589536e-10	-2.524591152e-10
66.543	0.671	-0.519	1.651695824e-09	2.46221032e-10	-2.46221234e-10
67.862	0.673	-0.649	1.487211668e-09	2.217011408e-10	-2.217013428e-10
69.011	0.579	-0.476	1.829731756e-09	2.798161368e-10	-2.798163388e-10
70.299	0.629	-0.709	1.469409408e-09	2.19047386e-10	-2.19047588e-10
71.560	0.717	-0.631	1.457760472e-09	2.173108324e-10	-2.173110344e-10
73.184	0.938	-0.907	1.007779616e-09	1.623090604e-10	-1.623091816e-10
74.950	0.753	-0.829	1.219231196e-09	1.81752934e-10	-1.817530956e-10
76.771	0.808	-1.067	1.046080836e-09	1.542367768e-10	-1.542369384e-10
78.646	1.012	-1.067	9.22666916e-10	1.37543618e-10	-1.375437392e-10
80.683	0.862	-1.024	1.017543084e-09	1.516869712e-10	-1.516871328e-10
82.874	1.444	-1.330	6.79353472e-10	1.03891832e-10	-1.038919128e-10
85.495	1.214	-1.177	7.88320756e-10	1.205559028e-10	-1.205560644e-10
87.911	1.218	-1.202	7.79246916e-10	1.19168284e-10	-1.191684456e-10
90.100	0.835	-0.971	1.067736044e-09	1.614116956e-10	-1.614118572e-10
92.368	1.576	-1.434	6.14812452e-10	9.64761696e-11	-9.64762504e-11
96.145	1.658	-2.201	4.8859154e-10	7.47191132e-11	-7.4719194e-11
98.978	1.229	-1.175	7.8440034e-10	1.199564476e-10	-1.199565688e-10
101.824	1.239	-1.617	6.72424468e-10	1.002395912e-10	-1.002397124e-10
104.725	1.480	-1.662	6.1112474e-10	9.11015152e-11	-9.11016364e-11
108.113	2.196	-1.908	4.78119052e-10	7.12741244e-11	-7.12742456e-11
112.256	2.919	-1.947	3.956455628e-10	5.96461156e-11	-5.96461964e-11
116.688	2.124	-1.513	5.37299396e-10	8.00962724e-11	-8.00963532e-11
120.623	1.750	-1.812	5.39232132e-10	8.03843244e-11	-8.03844456e-11
124.595	2.073	-2.222	4.39120124e-10	6.71536072e-11	-6.7153688e-11
128.335	1.534	-1.667	3.783701188e-10	7.46344752e-11	-7.4634556e-11
131.720	1.588	-1.851	5.38317072e-10	8.4472562e-11	-8.44726832e-11
135.506	2.903	-2.198	3.629445908e-10	5.69531728e-11	-5.69532536e-11
140.470	1.809	-2.062	3.307161776e-10	6.0380426e-11	-6.03804664e-11
144.325	2.305	-2.045	3.862909428e-10	6.38267076e-11	-6.3826748e-11
148.168	1.757	-1.538	3.69030972e-10	7.2792316e-11	-7.27923564e-11
151.654	2.588	-1.730	3.039044752e-10	5.54852792e-11	-5.54853196e-11
155.647	1.932	-1.404	3.933717296e-10	7.18197668e-11	-7.18198072e-11
159.300	1.749	-1.722	3.758857208e-10	6.86272376e-11	-6.8627278e-11
163.419	1.916	-2.370	4.479956e-10	6.67835432e-11	-6.6783624e-11
167.156	2.580	-1.821	2.908183092e-10	5.30960636e-11	-5.3096104e-11
172.187	2.297	-2.450	2.62359216e-10	4.977482e-11	-4.97748604e-11
176.039	2.472	-1.556	4.025365908e-10	6.53002976e-11	-6.53003784e-11
180.512	1.697	-2.000	3.368384744e-10	6.39050432e-11	-6.39050836e-11
184.437	1.648	-2.229	3.301577688e-10	6.02784564e-11	-6.02784968e-11
188.384	1.932	-2.298	2.943278168e-10	5.58399104e-11	-5.58399508e-11
192.160	2.061	-1.844	3.188466576e-10	6.04916472e-11	-6.04916876e-11
196.353	2.444	-2.132	2.720999388e-10	5.16228372e-11	-5.16228776e-11
201.406	2.168	-2.609	2.548681268e-10	5.0273356e-11	-5.02733964e-11
213.803	4.868	-5.162	3.445387952e-10	7.20504104e-11	-7.20504104e-11
224.521	9.194	-5.850	2.038698736e-10	4.57393448e-11	-4.57393448e-11
246.910	9.370	-13.195	1.699087044e-10	3.40727136e-11	-3.40727136e-11
269.146	7.193	-12.865	1.993242272e-10	3.93431966e-11	-3.93431966e-11
287.314	9.083	-10.975	1.618449048e-10	3.537367036e-11	-3.537367036e-11
304.374	7.067	-7.977	2.051803284e-10	4.60333356e-11	-4.60333356e-11
319.315	7.170	-7.874	2.04900114e-10	4.62025308e-11	-4.62025308e-11
347.247	24.369	-20.762	1.365842392e-10	2.16863362e-11	-2.16863362e-11
38325.805	268.945	-252.577	1.392907564e-12	3.636001616e-13	-3.636001616e-13
38875.774	388.430	-281.024	1.072976328e-12	2.80968668e-13	-2.80968668e-13
39759.131	768.743	-494.926	8.30143644e-13	1.805561244e-13	-1.805561244e-13
44488.883	425.232	-590.233	7.82716468e-13	2.045776008e-13	-2.045776008e-13
45506.586	758.956	-592.471	7.76854832e-13	1.777877548e-13	-1.777877548e-13
96775.889	6079.915	-5919.846	3.721537708e-13	7.67257004e-14	-7.67257004e-14
336298.305	70494.541	-96142.682	5.685896e-14	5.7e-17	0
