Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
114.557	6.192	-4.670	1.911784e-10	6.9308085e-11	-6.90529e-11
126.938	5.921	-6.190	2.0485626e-10	4.8659415e-11	-4.816413e-11
136.677	1.137	-3.818	6.3985495e-10	1.4885129e-10	-1.4631358e-10
138.589	0.837	-0.775	2.69421635e-09	4.211312e-10	-4.118807e-10
140.318	0.612	-0.893	4.125009e-09	5.569361e-10	-5.4594365e-10
141.439	0.520	-0.508	6.3220465e-09	8.0035165e-10	-7.8524565e-10
142.389	0.436	-0.430	7.4170985e-09	9.517774e-10	-9.352378e-10
143.415	0.459	-0.589	6.0627455e-09	7.934843e-10	-7.76412e-10
144.482	0.585	-0.609	5.383196e-09	6.949327e-10	-6.7884775e-10
145.489	0.473	-0.422	7.181174e-09	9.3219595e-10	-9.061493e-10
146.432	0.403	-0.470	7.4405275e-09	9.709112e-10	-9.2494535e-10
147.319	0.494	-0.483	6.6545955e-09	8.8945185e-10	-8.261722e-10
148.271	0.566	-0.459	6.1995745e-09	8.8179175e-10	-7.9332295e-10
149.335	0.447	-0.498	6.880034e-09	9.5340245e-10	-8.535443e-10
150.258	0.492	-0.476	6.741301e-09	9.159773e-10	-8.430268e-10
151.214	0.445	-0.464	6.98817e-09	9.564107e-10	-8.94957e-10
152.054	0.495	-0.395	7.306593e-09	9.9336825e-10	-9.066631e-10
153.033	0.453	-0.484	6.8541025e-09	9.5933355e-10	-8.6354905e-10
153.987	0.469	-0.501	6.5521785e-09	9.4129525e-10	-8.3845405e-10
154.850	0.370	-0.395	8.2088545e-09	1.1950939e-09	-1.0670121e-09
155.825	0.458	-0.604	5.912564e-09	8.253308e-10	-7.6865565e-10
156.995	0.651	-0.712	4.71555e-09	6.3930825e-10	-5.942454e-10
158.151	0.440	-0.505	6.983844e-09	9.4431645e-10	-8.6001825e-10
159.265	0.547	-0.675	5.3776625e-09	7.286398e-10	-6.5705325e-10
160.310	0.485	-0.497	6.618262e-09	9.2077615e-10	-8.2105835e-10
161.193	0.483	-0.398	7.380366e-09	9.7655635e-10	-9.1668325e-10
162.076	0.446	-0.400	7.6178655e-09	1.0216045e-09	-9.6839925e-10
162.879	0.498	-0.357	7.5189835e-09	1.00643095e-09	-9.485028e-10
163.771	0.440	-0.393	7.85232e-09	1.0329977e-09	-9.7561275e-10
164.724	0.461	-0.514	6.6304245e-09	9.0164795e-10	-8.358476e-10
165.751	0.507	-0.566	6.1630205e-09	8.2683335e-10	-7.5313385e-10
166.884	0.510	-0.625	5.5652625e-09	7.534772e-10	-7.2487765e-10
167.823	0.444	-0.429	7.568848e-09	9.889565e-10	-9.2576715e-10
168.835	0.631	-0.568	5.39084e-09	7.1748915e-10	-6.801578e-10
170.042	0.590	-0.575	5.6106785e-09	7.173432e-10	-6.971076e-10
171.388	0.734	-0.756	4.138197e-09	5.7425445e-10	-5.561675e-10
172.818	0.639	-0.696	4.8446265e-09	6.351184e-10	-6.117062e-10
174.046	0.558	-0.590	5.309745e-09	7.344127e-10	-7.136577e-10
175.299	0.547	-0.695	5.060594e-09	6.6101875e-10	-6.4795115e-10
176.614	0.835	-0.768	3.8752735e-09	5.111218e-10	-5.03797e-10
178.002	0.601	-0.553	5.5683145e-09	7.0338625e-10	-6.912409e-10
179.209	0.615	-0.606	5.2880625e-09	6.7539255e-10	-6.621174e-10
180.237	0.480	-0.413	7.307566e-09	9.181508e-10	-9.0070995e-10
181.345	0.679	-0.627	4.9789075e-09	6.2232205e-10	-6.0939375e-10
182.627	0.490	-0.604	4.4699655e-09	5.8856035e-10	-5.8285255e-10
183.363	0.329	-0.246	4.332097e-09	5.2926265e-10	-5.2926685e-10
184.026	0.319	-0.334	3.8127215e-09	4.658094e-10	-4.6581325e-10
184.668	0.328	-0.323	3.776766e-09	4.693864e-10	-4.693899e-10
185.286	0.314	-0.290	4.077612e-09	5.0677655e-10	-5.067804e-10
185.907	0.342	-0.308	3.787077e-09	4.706681e-10	-4.706716e-10
186.531	0.297	-0.283	4.292232e-09	5.2439205e-10	-5.2439625e-10
187.086	0.317	-0.257	3.3863683e-09	4.8093325e-10	-4.8093605e-10
187.734	0.264	-0.330	4.138568e-09	5.1435195e-10	-5.143558e-10
188.289	0.296	-0.292	4.240208e-09	5.180364e-10	-5.1804025e-10
188.866	0.299	-0.281	4.292232e-09	5.243917e-10	-5.2439555e-10
189.387	0.300	-0.223	3.3386976e-09	4.870068e-10	-4.870096e-10
189.932	0.279	-0.244	3.3387872e-09	4.870201e-10	-4.870229e-10
190.455	0.278	-0.245	3.29418145e-09	4.98897e-10	-4.9889945e-10
190.990	0.297	-0.256	3.4919556e-09	4.8425615e-10	-4.8425895e-10
191.541	0.248	-0.254	3.3326524e-09	4.968103e-10	-4.968131e-10
192.081	0.357	-0.292	3.833522e-09	4.6835005e-10	-4.6835355e-10
192.685	0.274	-0.247	3.20753405e-09	4.7815845e-10	-4.781609e-10
193.221	0.379	-0.262	3.8397905e-09	4.7721905e-10	-4.7722255e-10
193.902	0.299	-0.302	3.9387845e-09	5.156585e-10	-5.1566165e-10
194.495	0.332	-0.294	3.974425e-09	4.855648e-10	-4.855683e-10
195.096	0.238	-0.269	4.90861e-09	5.996963e-10	-5.9970085e-10
195.615	0.353	-0.281	3.9297685e-09	4.8010865e-10	-4.801125e-10
196.299	0.264	-0.331	4.188611e-09	5.117322e-10	-5.1173605e-10
196.864	0.312	-0.301	3.9566135e-09	5.00283e-10	-5.002865e-10
197.432	0.246	-0.256	3.4800864e-09	5.076309e-10	-5.0763335e-10
197.943	0.236	-0.266	4.9007595e-09	6.0907875e-10	-6.0908295e-10
198.422	0.265	-0.243	4.849166e-09	6.0266605e-10	-6.026706e-10
198.928	0.263	-0.242	5.675005e-09	6.5210285e-10	-6.521081e-10
199.422	0.296	-0.231	3.1744034e-09	4.7321925e-10	-4.7322135e-10
199.956	0.276	-0.238	4.8543075e-09	5.9870125e-10	-5.9870545e-10
200.471	0.274	-0.238	3.2036277e-09	4.899279e-10	-4.8993e-10
201.066	0.376	-0.322	3.48228895e-09	4.4030805e-10	-4.403112e-10
201.747	0.288	-0.305	4.1502195e-09	5.157992e-10	-5.1580305e-10
202.327	0.295	-0.292	4.239361e-09	5.1793175e-10	-5.179356e-10
