Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
52.1687240871348	0.402213920799767	-0.307647033690934	4.249498858779e-09	6.50957584822527e-10	-5.91912489114738e-10
52.9419767979701	0.386992220592234	-0.37103879003547	2.91425137366176e-09	4.75216419950297e-10	-4.54077727791822e-10
53.8410662648616	0.526871734013085	-0.512097246299312	3.38615268277035e-09	4.12156594764319e-10	-4.17614319042064e-10
54.7332109571723	0.351688067894131	-0.365272958297567	3.08542710578041e-09	4.88657692717281e-10	-4.76786478450659e-10
55.4478542386635	0.499923764655271	-0.362955213597132	3.20601294703322e-09	4.98957699312626e-10	-4.68033830544488e-10
56.4735359526888	0.56571710336052	-0.525757949369975	2.80508591226224e-09	3.82138790797401e-10	-4.03045800354589e-10
64.355	0.289	-0.318	2.84472027e-09	4.27922544e-10	-4.3210146e-10
65.088	0.367	-0.444	2.098772172e-09	3.216316642e-10	-3.24651026e-10
65.835	0.338	-0.379	2.409158598e-09	3.62572322e-10	-3.66339722e-10
66.631	0.367	-0.458	2.09243972e-09	3.15514598e-10	-3.196079264e-10
67.344	0.376	-0.346	2.323106352e-09	3.63649412e-10	-3.68133906e-10
68.241	0.469	-0.520	1.571843644e-09	2.7076175e-10	-2.732927022e-10
69.028	0.367	-0.318	2.449842332e-09	3.83462394e-10	-3.881549e-10
69.843	0.390	-0.448	2.031934632e-09	3.122335468e-10	-3.162889758e-10
70.605	0.292	-0.372	2.528656984e-09	3.95500364e-10	-3.99953946e-10
71.327	0.424	-0.430	2.022664574e-09	3.049745398e-10	-3.08900396e-10
72.154	0.519	-0.404	1.790663574e-09	2.860209436e-10	-2.898919954e-10
73.053	0.405	-0.379	2.170161504e-09	3.34668124e-10	-3.40390708e-10
73.914	0.425	-0.455	1.905433068e-09	2.995844852e-10	-3.04782821e-10
74.729	0.309	-0.390	2.46160628e-09	3.79094142e-10	-3.85037296e-10
75.399	0.291	-0.360	2.692073594e-09	4.07842302e-10	-4.15366798e-10
76.122	0.375	-0.433	2.170168266e-09	3.28879208e-10	-3.35054524e-10
76.879	0.422	-0.382	2.179727802e-09	3.30487598e-10	-3.36852572e-10
77.801	0.407	-0.500	1.904313152e-09	2.939924078e-10	-2.99370967e-10
78.575	0.424	-0.366	2.219043358e-09	3.35807038e-10	-3.41605936e-10
79.424	0.413	-0.425	2.002312242e-09	3.203703258e-10	-3.2533431e-10
80.349	0.453	-0.513	1.81446678e-09	2.761167388e-10	-2.822675506e-10
81.221	0.306	-0.418	2.35170446e-09	3.71654654e-10	-3.79782578e-10
81.955	0.385	-0.428	2.125170698e-09	3.29355768e-10	-3.3651898e-10
82.811	0.350	-0.471	2.132977588e-09	3.25589334e-10	-3.33582984e-10
83.539	0.370	-0.377	2.345892682e-09	3.59221268e-10	-3.68726064e-10
84.225	0.332	-0.316	2.668162196e-09	4.16431652e-10	-4.27286916e-10
84.943	0.407	-0.386	2.19383752e-09	3.42159776e-10	-3.50962612e-10
85.602	0.365	-0.252	3.030168442e-09	4.6410021e-10	-4.76425404e-10
86.437	0.504	-0.470	1.867398106e-09	2.972690798e-10	-3.049609514e-10
87.281	0.291	-0.341	2.961879004e-09	4.58268468e-10	-4.72137008e-10
87.858	0.298	-0.285	3.205696438e-09	4.96549438e-10	-5.11738178e-10
88.559	0.387	-0.403	3.52594186e-09	4.5576202e-10	-4.75708954e-10
89.301	0.303	-0.355	3.157553574e-09	4.67318278e-10	-4.83430836e-10
89.916	0.282	-0.313	3.14816824e-09	4.89555276e-10	-5.05057644e-10
90.569	0.321	-0.371	2.664477228e-09	4.219327e-10	-4.34931196e-10
91.316	0.323	-0.426	2.4618671e-09	3.90097204e-10	-4.02185728e-10
91.945	0.372	-0.305	2.641646462e-09	4.33342126e-10	-4.4578324e-10
92.605	0.335	-0.288	3.004191414e-09	4.66277896e-10	-4.80799452e-10
93.308	0.332	-0.369	2.630629554e-09	4.13163996e-10	-4.24920538e-10
94.032	0.475	-0.392	2.097503814e-09	3.33932676e-10	-3.42547142e-10
