Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
137.401689696773	0.37603232109538	-0.789392715063599	3.2401270789972e-08	3.9509157574313e-09	-3.94764466767563e-09
138.142661028694	0.40898295572714	-0.36493901082585	6.698518747426e-08	6.64165397041291e-09	-6.63520272571134e-09
138.984074517106	0.435771497973235	-0.432430532684748	6.0023505614823e-08	5.95001235573926e-09	-5.94356033668478e-09
139.827463302938	0.542454702631005	-0.407617287859011	5.51125309704099e-08	5.45856126729992e-09	-5.45697472008013e-09
140.920116485323	0.558216527838141	-0.550198479753846	4.6879162795608e-08	4.64403566881093e-09	-4.6417601877238e-09
142.08668733045	0.471444679159021	-0.608354317288985	4.84470079635966e-08	4.79889461279718e-09	-4.79702353300427e-09
143.150183341301	0.587529654808236	-0.592051331691778	4.52019682550211e-08	4.4792900360397e-09	-4.47624065163872e-09
144.403822351354	0.816834639650835	-0.666109355245169	4.95987682968148e-08	4.245727472288e-09	-4.30711611120329e-09
150.682	0.253	-0.270	2.645305286e-08	3.260213718e-09	-3.244540956e-09
151.193	0.244	-0.257	2.962307372e-08	3.54890124e-09	-3.50428454e-09
151.676	0.277	-0.239	2.721569568e-08	3.335849664e-09	-3.313274894e-09
152.280	0.322	-0.327	2.044164886e-08	2.66523627e-09	-2.613344228e-09
152.885	0.322	-0.283	2.188977996e-08	2.883470234e-09	-2.839680474e-09
153.510	0.368	-0.303	2.032316462e-08	2.534151056e-09	-2.512109126e-09
154.248	0.402	-0.370	1.719131448e-08	2.21090367e-09	-2.198152186e-09
154.984	0.287	-0.334	2.151707568e-08	2.776583222e-09	-2.760359282e-09
155.581	0.293	-0.310	2.26012736e-08	2.81888622e-09	-2.794055876e-09
156.324	0.413	-0.450	1.579759534e-08	2.000384814e-09	-1.952188052e-09
157.170	0.465	-0.433	1.490687716e-08	1.935119872e-09	-1.884065496e-09
157.976	0.395	-0.340	1.774131262e-08	2.351642284e-09	-2.32088496e-09
158.835	0.417	-0.465	1.53126452e-08	1.925073416e-09	-1.913890696e-09
159.853	0.626	-0.600	1.08289177e-08	1.407683354e-09	-1.384584394e-09
160.870	0.405	-0.392	1.686445174e-08	2.141176366e-09	-2.107646544e-09
161.726	0.445	-0.450	1.473867618e-08	1.879045382e-09	-1.863052224e-09
162.496	0.248	-0.325	1.358065224e-08	1.753504818e-09	-1.722978276e-09
163.024	0.262	-0.281	1.158007678e-08	1.478944822e-09	-1.452427036e-09
163.526	0.265	-0.240	1.281499922e-08	1.62734699e-09	-1.583645114e-09
164.071	0.234	-0.280	1.234291336e-08	1.63510258e-09	-1.528886462e-09
164.643	0.273	-0.337	1.050230062e-08	1.38229941e-09	-1.284183152e-09
165.230	0.312	-0.314	9.73404568e-09	1.404442026e-09	-1.270301632e-09
165.911	0.310	-0.369	9.29453918e-09	1.253990846e-09	-1.172526184e-09
166.573	0.311	-0.351	9.30549354e-09	1.225616424e-09	-1.198785162e-09
167.158	0.289	-0.275	1.136366762e-08	1.4161953e-09	-1.388666156e-09
167.801	0.392	-0.353	8.59734918e-09	1.090158116e-09	-1.052131678e-09
168.590	0.383	-0.398	8.04538576e-09	1.079122446e-09	-1.009679554e-09
169.388	0.449	-0.414	7.3548874e-09	9.9580703e-10	-9.10741546e-10
170.276	0.473	-0.440	6.9535447e-09	9.27370652e-10	-8.61331016e-10
171.182	0.356	-0.432	8.0521639e-09	1.036802494e-09	-9.9793147e-10
171.953	0.345	-0.415	8.3538759e-09	1.065492122e-09	-1.035090832e-09
172.701	0.398	-0.404	7.91568766e-09	9.98561536e-10	-9.79955386e-10
173.435	0.368	-0.335	9.13299524e-09	1.147852924e-09	-1.116768976e-09
174.173	0.359	-0.370	8.71294432e-09	1.11527564e-09	-1.079931394e-09
174.979	0.498	-0.447	6.7275029e-09	8.76953608e-10	-8.33593926e-10
175.935	0.444	-0.458	6.97647412e-09	9.65726828e-10	-8.75081402e-10
176.782	0.445	-0.403	7.48910426e-09	9.87849722e-10	-9.27908682e-10
177.745	0.422	-0.518	6.56565448e-09	8.7168645e-10	-8.4638347e-10
178.624	0.350	-0.457	7.94611836e-09	9.92464324e-10	-9.7118048e-10
179.613	0.477	-0.639	5.69737786e-09	7.19118788e-10	-7.05354216e-10
180.534	0.373	-0.444	7.7061812e-09	9.87290586e-10	-9.66744068e-10
181.381	0.369	-0.474	4.87639252e-09	6.31989068e-10	-6.29825184e-10
182.047	0.242	-0.297	4.61832496e-09	5.60055668e-10	-5.60056014e-10
182.553	0.278	-0.265	4.52046924e-09	5.5226444e-10	-5.52264786e-10
183.097	0.257	-0.266	5.33941318e-09	6.16237764e-10	-6.1623811e-10
183.603	0.259	-0.248	4.7859931e-09	5.93277204e-10	-5.9327755e-10
184.156	0.291	-0.294	4.1907001e-09	5.11976892e-10	-5.11977238e-10
184.765	0.287	-0.318	4.07231274e-09	5.00975476e-10	-5.00975476e-10
185.301	0.260	-0.249	5.03662512e-09	6.01993636e-10	-6.01993982e-10
185.823	0.307	-0.262	4.30857192e-09	5.26377066e-10	-5.26377412e-10
186.391	0.246	-0.261	4.8376855e-09	5.91019208e-10	-5.91019554e-10
186.886	0.267	-0.249	3.355244348e-09	4.94241278e-10	-4.94241624e-10
187.414	0.264	-0.261	3.089100802e-09	4.70601174e-10	-4.70601174e-10
187.985	0.312	-0.307	3.91956412e-09	4.85873614e-10	-4.85873614e-10
188.569	0.278	-0.272	4.46194334e-09	5.45114696e-10	-5.45115042e-10
189.087	0.281	-0.240	4.65531582e-09	5.77078522e-10	-5.77078868e-10
189.685	0.307	-0.317	3.92803766e-09	4.79887468e-10	-4.79887814e-10
190.294	0.348	-0.301	3.7370076e-09	4.6324383e-10	-4.63244176e-10
190.909	0.288	-0.267	4.43779946e-09	5.4593783e-10	-5.45938176e-10
191.526	0.283	-0.329	4.0080467e-09	4.89662314e-10	-4.8966266e-10
192.158	0.272	-0.349	3.86605522e-09	4.86310612e-10	-4.86310612e-10
192.726	0.255	-0.296	4.40007854e-09	5.45438898e-10	-5.45439244e-10
193.296	0.371	-0.314	3.50452674e-09	4.40833756e-10	-4.40834102e-10
193.975	0.330	-0.309	2.579384674e-09	3.84512568e-10	-3.84512914e-10
194.576	0.299	-0.270	2.893750932e-09	4.31375846e-10	-4.31375846e-10
195.186	0.311	-0.311	2.6457755e-09	3.94409552e-10	-3.94409898e-10
195.800	0.225	-0.303	3.06823458e-09	4.67422126e-10	-4.67422472e-10
196.273	0.270	-0.248	3.131401378e-09	4.77045078e-10	-4.77045424e-10
196.908	0.306	-0.365	2.456234278e-09	3.661545e-10	-3.661545e-10
197.489	0.328	-0.275	2.644630586e-09	4.11811276e-10	-4.11811276e-10
198.131	0.297	-0.313	2.699705482e-09	4.02449208e-10	-4.02449208e-10
198.748	0.322	-0.321	2.48346517e-09	3.86715204e-10	-3.86715204e-10
199.476	0.266	-0.406	2.449733284e-09	3.65185354e-10	-3.65185354e-10
200.117	0.424	-0.375	2.062359296e-09	3.074389574e-10	-3.074390612e-10
200.877	0.231	-0.336	2.902822706e-09	4.32728014e-10	-4.3272836e-10
201.516	0.333	-0.407	2.19053984e-09	3.337121214e-10	-3.337122598e-10
202.183	0.265	-0.335	2.70405228e-09	4.11941718e-10	-4.11942064e-10
202.834	0.388	-0.386	2.095067714e-09	3.191677e-10	-3.191678038e-10
203.544	0.301	-0.322	2.704829396e-09	3.98806174e-10	-3.98806174e-10
204.095	0.344	-0.250	2.77278864e-09	4.1334371e-10	-4.1334371e-10
204.846	0.413	-0.407	2.053608956e-09	3.027887174e-10	-3.027888558e-10
