Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
90.9496203200367	4.6333036287281	-3.749000341235	3.54371781629994e-10	4.14485824550272e-11	-4.14484859161949e-11
108.158	2.592	-2.785	3.361923588e-10	6.33930408e-11	-6.38498568e-11
114.397	3.380	-3.648	2.429875728e-10	5.0727594e-11	-4.77952668e-11
120.535	2.684	-2.758	3.97947372e-10	6.74829948e-11	-6.67484808e-11
125.218	2.040	-1.999	3.392735232e-10	6.82728624e-11	-6.81161016e-11
129.155	1.981	-1.897	3.439200636e-10	6.42641532e-11	-6.4214082e-11
133.612	2.518	-2.476	4.00648836e-10	6.12390492e-11	-6.1210926e-11
138.747	2.095	-2.616	4.15604352e-10	6.4419054e-11	-6.43907076e-11
142.571	2.174	-1.729	3.539787576e-10	6.5164914e-11	-6.5142222e-11
1606.564	27.639	-17.493	3.383643924e-11	7.59602052e-12	-7.59602052e-12
1666.511	40.404	-32.308	2.085838224e-11	4.7058372e-12	-4.7058372e-12
1736.525	30.566	-29.610	2.577876672e-11	5.78713332e-12	-5.78713332e-12
1801.771	35.524	-34.681	2.238161064e-11	4.90711152e-12	-4.90711152e-12
1861.316	23.619	-24.020	1.809820548e-11	4.06740708e-12	-4.06740708e-12
1916.071	26.532	-31.136	1.687454496e-11	3.689420112e-12	-3.689420112e-12
1976.193	39.122	-33.590	2.111236896e-11	4.78216788e-12	-4.78216788e-12
2072.047	46.067	-56.733	1.497599832e-11	3.375361716e-12	-3.375361716e-12
2170.488	70.485	-52.373	1.495962288e-11	2.547636792e-12	-2.547636792e-12
5687.468	59.323	-88.608	5.65509936e-12	1.273431516e-12	-1.273431516e-12
5843.201	76.595	-96.410	3.63128358e-12	9.41988816e-13	-9.41988816e-13
6012.178	93.160	-92.382	4.5216972e-12	1.016775324e-12	-1.016775324e-12
6317.270	154.130	-211.933	3.06800304e-12	5.97249348e-13	-5.97249348e-13
7471.828	71.016	-114.526	3.659912328e-12	9.510273e-13	-9.510273e-13
7716.925	261.716	-174.081	2.287013592e-12	5.23142112e-13	-5.23142112e-13
11519.110	285.411	-316.345	1.386429492e-12	3.623902728e-13	-3.623902728e-13
12067.941	225.500	-263.420	1.785916572e-12	4.51638504e-13	-4.51638504e-13
17519.170	5306.813	-537.897	9.08541924e-13	1.777889184e-13	-1.777889184e-13
32108.683	10386.858	-3558.967	3.70400028e-13	8.44651296e-14	-8.44651296e-14
155624.543	6067.180	-17156.145	1.2325848e-13	1.2e-16	0
