Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
119.712491333381	0.271914677827269	-0.304511325358746	1.001232594661e-08	1.27587856163277e-09	-1.20671702124088e-09
120.229769641869	0.178057335010294	-0.245363630660705	1.46047068387373e-08	1.94469372334124e-09	-1.78188768083336e-09
120.668411027535	0.319401985167914	-0.260584050656078	1.13190525831768e-08	2.89212898263581e-09	-1.60887302318232e-09
121.322861822226	0.360581204419603	-0.3350488095234	9.73291968186229e-09	1.62570741160172e-09	-1.38074814083717e-09
122.169997245787	0.463488743886657	-0.48655421914134	7.53873060137487e-09	1.33109682375072e-09	-1.256071341147e-09
123.038764097737	0.49140391593879	-0.405278108063214	8.31847929069594e-09	1.18088825724664e-09	-1.1483379838413e-09
123.883339781727	0.362040219444225	-0.353171768050771	9.69112533093344e-09	1.47973137456245e-09	-1.29306973978303e-09
124.65947217653	0.324214823848351	-0.414092175358647	8.45103201744217e-09	1.09417853462365e-09	-1.03152422563318e-09
125.283371841248	0.349686187075534	-0.299684840870469	9.13750879642478e-09	1.21895107305325e-09	-1.11396118529988e-09
125.921629330685	0.266643698744659	-0.288571302361348	1.04122700440081e-08	1.54975101074981e-09	-1.26602907867892e-09
126.56249528015	0.303598729828678	-0.374222250720322	8.36300952857598e-09	1.26335156764694e-09	-1.01498171352637e-09
127.342911971559	0.456343041907488	-0.476817961579499	8.64433297882928e-09	1.0718851394746e-09	-8.71400854991913e-10
133.542	0.388	-0.564	7.41078669e-09	9.50013368e-10	-9.19768681e-10
134.280	0.365	-0.350	9.62929285e-09	1.259316204e-09	-1.2185207e-09
134.998	0.325	-0.353	1.016002835e-08	1.322044304e-09	-1.284988835e-09
135.664	0.339	-0.341	1.031364336e-08	1.315314712e-09	-1.275464895e-09
136.486	0.356	-0.484	8.34717567e-09	1.08194147e-09	-1.033666249e-09
137.272	0.459	-0.429	7.75752447e-09	1.056399802e-09	-9.86100911e-10
138.081	0.347	-0.351	9.96272959e-09	1.309487741e-09	-1.251458424e-09
138.882	0.398	-0.454	8.00948528e-09	1.047943687e-09	-1.024724053e-09
139.612	0.282	-0.332	1.141996301e-08	1.466308697e-09	-1.414392281e-09
140.162	0.351	-0.268	1.132147601e-08	1.489288291e-09	-1.40658851e-09
140.898	0.362	-0.385	9.21660761e-09	1.23777332e-09	-1.169002213e-09
141.633	0.386	-0.373	9.22683049e-09	1.181517828e-09	-1.140715617e-09
142.365	0.331	-0.345	9.82462187e-09	1.323768356e-09	-1.301392392e-09
143.027	0.300	-0.332	1.071024945e-08	1.463537294e-09	-1.388070836e-09
143.647	0.330	-0.320	1.082201278e-08	1.547210296e-09	-1.338940649e-09
144.504	0.384	-0.527	7.5874526e-09	9.94702815e-10	-9.615014e-10
145.265	0.385	-0.378	8.97458022e-09	1.205203069e-09	-1.148769312e-09
146.072	0.371	-0.421	8.72969706e-09	1.268019772e-09	-1.104825401e-09
146.806	0.370	-0.363	9.51282403e-09	1.402462999e-09	-1.190194921e-09
147.563	0.443	-0.388	8.46636965e-09	1.131753653e-09	-1.047330526e-09
148.406	0.353	-0.400	9.34721408e-09	1.191210855e-09	-1.157964962e-09
149.173	0.447	-0.414	7.95507739e-09	1.060646392e-09	-1.017020181e-09
150.170	0.420	-0.550	7.19128776e-09	9.20031313e-10	-8.98554087e-10
150.961	0.376	-0.372	9.33136438e-09	1.274468729e-09	-1.166037366e-09
