Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
77.4345223034732	0.404951676102939	-0.676808287138655	7.01450838248979e-08	6.95320819446458e-09	-6.95193027970795e-09
78.5294060097055	0.546594935965558	-0.689932030129441	5.57955075722136e-08	5.52599886379765e-09	-5.52485735081456e-09
79.5863023347515	0.582064710277237	-0.510301389080368	6.31745203742437e-08	6.25561707272202e-09	-6.25521368398153e-09
80.6963420554327	0.52878196286261	-0.527975010403992	6.44304483078368e-08	6.38091363087578e-09	-6.37957673536416e-09
81.7806915501311	0.373095483529823	-0.555567531835777	7.59593611814392e-08	7.52171213195068e-09	-7.52111288120669e-09
82.8122689054243	0.492587054094088	-0.658481871763414	6.12317850970511e-08	6.06374149057864e-09	-6.062864122007e-09
84.3020961366579	0.843384853751957	-0.997240177139531	6.64640038828268e-08	4.99719371426266e-09	-4.99575056834728e-09
90.917	0.674	-0.600	6.485817e-08	7.2206199e-09	-7.2167472e-09
92.134	0.461	-0.542	8.0564718e-08	9.2096316e-09	-9.1954044e-09
92.976	0.451	-0.381	1.00077471e-07	1.10404827e-08	-1.102452e-08
94.010	0.528	-0.583	7.5229674e-08	8.3270226e-09	-8.3209659e-09
94.994	0.453	-0.457	9.360936e-08	1.00662588e-08	-1.00592505e-08
95.946	0.504	-0.499	8.4458751e-08	9.1260039e-09	-9.1204659e-09
96.831	0.462	-0.381	9.9233199e-08	1.08845451e-08	-1.08772326e-08
97.741	0.397	-0.448	1.02805989e-07	1.07892837e-08	-1.07810859e-08
98.589	0.419	-0.451	9.781902e-08	1.05171924e-08	-1.0511085e-08
99.505	0.493	-0.496	8.4956001e-08	9.2719731e-09	-9.2658579e-09
100.444	0.393	-0.446	1.00076886e-07	1.09227105e-08	-1.09151991e-08
101.357	0.492	-0.519	8.294364e-08	9.0976002e-09	-9.091602e-09
102.227	0.436	-0.379	1.04610519e-07	1.12555989e-08	-1.12409622e-08
103.079	0.382	-0.416	1.08931602e-07	1.14571002e-08	-1.142232e-08
104.021	0.521	-0.559	7.761585e-08	8.5277907e-09	-8.5070661e-09
104.932	0.378	-0.390	1.13220393e-07	1.19096796e-08	-1.18720212e-08
105.752	0.428	-0.442	9.4708146e-08	1.0610925e-08	-1.05915615e-08
106.555	0.326	-0.375	1.18558791e-07	1.31424696e-08	-1.31263977e-08
107.324	0.570	-0.442	8.1743766e-08	9.1051896e-09	-9.0962586e-09
108.286	0.344	-0.392	1.17431886e-07	1.24950345e-08	-1.24864389e-08
108.990	0.361	-0.360	1.18302639e-07	1.27220262e-08	-1.27129236e-08
109.789	0.405	-0.438	1.02345126e-07	1.08440904e-08	-1.08370821e-08
110.547	0.346	-0.353	1.20387345e-07	1.31370876e-08	-1.31297088e-08
111.369	0.476	-0.476	8.668413e-08	9.700002e-09	-9.6943158e-09
112.192	0.391	-0.347	1.14900201e-07	1.24806123e-08	-1.24697859e-08
113.127	0.490	-0.544	8.0344992e-08	8.9465805e-09	-8.9404575e-09
114.161	0.502	-0.544	8.00709e-08	8.8326966e-09	-8.8205013e-09
115.159	0.482	-0.496	8.5238244e-08	9.460074e-09	-9.4365687e-09
116.125	0.547	-0.483	8.2007367e-08	8.9685063e-09	-8.9436594e-09
117.204	0.580	-0.532	7.7258922e-08	8.2852419e-09	-8.261253e-09
118.453	0.751	-0.669	5.6987736e-08	6.5527332e-09	-6.5383383e-09
119.814	0.597	-0.611	6.9044235e-08	7.6610079e-09	-7.6447293e-09
121.039	0.638	-0.627	6.8194347e-08	7.2743502e-09	-7.2568431e-09
122.276	0.596	-0.599	6.9521712e-08	7.7088687e-09	-7.6971453e-09
123.456	0.594	-0.583	7.068399e-08	7.7967162e-09	-7.7860887e-09
124.649	0.595	-0.599	7.0923801e-08	7.6697673e-09	-7.6585353e-09
125.963	0.831	-0.719	5.3264172e-08	5.9362173e-09	-5.9265414e-09
127.578	0.764	-0.785	5.417997e-08	5.9176767e-09	-5.908812e-09
129.064	0.740	-0.721	5.7236673e-08	6.2855091e-09	-6.2733762e-09
130.726	0.928	-0.922	4.5567951e-08	4.9550553e-09	-4.9449738e-09
132.636	1.007	-0.982	4.2508635e-08	4.6227558e-09	-4.6129785e-09
134.614	0.954	-0.971	4.4487105e-08	4.7937435e-09	-4.7801988e-09
136.616	0.849	-1.048	4.3830306e-08	4.888611e-09	-4.8770709e-09
138.276	0.838	-0.811	3.37095525e-08	4.5693258e-09	-4.5616077e-09
140.156	1.038	-1.042	4.0486017e-08	4.4487573e-09	-4.437615e-09
142.187	1.059	-0.994	4.1882646e-08	4.4866575e-09	-4.4815485e-09
144.198	1.259	-0.951	3.59926944e-08	4.0366677e-09	-4.0304082e-09
146.352	0.832	-0.896	3.18148194e-08	4.3405908e-09	-4.3439253e-09
148.066	1.011	-0.882	2.95974432e-08	3.9482196e-09	-3.9500526e-09
149.998	0.872	-0.921	3.2035341e-08	4.1499627e-09	-4.1486601e-09
151.734	0.929	-0.864	3.16383249e-08	4.1608242e-09	-4.1557776e-09
153.434	1.027	-0.770	3.15748251e-08	4.1498028e-09	-4.1519049e-09
155.427	1.110	-0.966	2.80072572e-08	3.57526845e-09	-3.57524271e-09
157.414	1.043	-0.877	2.91801978e-08	3.89291253e-09	-3.89374596e-09
159.679	1.191	-1.223	2.24660787e-08	3.11284974e-09	-3.11271441e-09
161.811	0.647	-0.940	2.81804523e-08	3.77211978e-09	-3.75489504e-09
162.748	0.293	-0.291	2.44717278e-08	3.24192024e-09	-3.06152457e-09
163.367	0.315	-0.325	2.19148605e-08	2.94240609e-09	-2.79175494e-09
163.943	0.258	-0.261	2.67830667e-08	3.61801206e-09	-3.44208774e-09
164.448	0.258	-0.247	3.22747581e-08	3.9962754e-09	-3.77258544e-09
164.970	0.256	-0.263	2.72535393e-08	3.64863135e-09	-3.44730789e-09
165.489	0.239	-0.263	2.99329836e-08	3.9116571e-09	-3.68080284e-09
165.990	0.239	-0.263	2.90760405e-08	3.84791667e-09	-3.62699142e-09
166.478	0.275	-0.248	2.70674001e-08	3.62981541e-09	-3.4270899e-09
167.089	0.400	-0.337	1.87245435e-08	2.58711492e-09	-2.45052366e-09
167.820	0.336	-0.331	2.1403785e-08	2.8378194e-09	-2.67893145e-09
168.503	0.352	-0.347	1.90267467e-08	2.73783276e-09	-2.6037102e-09
169.172	0.329	-0.316	2.15444034e-08	2.93044479e-09	-2.78003271e-09
169.810	0.296	-0.309	2.30021571e-08	3.10990134e-09	-2.95925487e-09
170.361	0.252	-0.255	2.99845143e-08	3.87877347e-09	-3.68001894e-09
170.923	0.319	-0.309	2.23490124e-08	2.97264201e-09	-2.83605231e-09
171.553	0.327	-0.312	2.15932002e-08	2.91667701e-09	-2.79644391e-09
172.173	0.266	-0.293	2.49062892e-08	3.31056375e-09	-3.18451302e-09
172.738	0.298	-0.300	2.36839746e-08	3.10849734e-09	-2.96901189e-09
173.449	0.308	-0.413	1.98291717e-08	2.62528656e-09	-2.48399541e-09
174.035	0.311	-0.278	2.37802383e-08	3.17791578e-09	-3.00565317e-09
174.689	0.306	-0.343	2.19369423e-08	2.88925026e-09	-2.72057175e-09
175.371	0.327	-0.376	1.99271904e-08	2.64507906e-09	-2.50838211e-09
175.994	0.394	-0.296	1.97627313e-08	2.71679187e-09	-2.57836215e-09
176.746	0.338	-0.358	1.99579185e-08	2.67785271e-09	-2.54246226e-09
177.400	0.328	-0.316	2.11813368e-08	2.9250468e-09	-2.77116294e-09
178.042	0.336	-0.314	2.10072681e-08	2.8882074e-09	-2.74083849e-09
178.720	0.335	-0.343	2.03031816e-08	2.73996372e-09	-2.60984022e-09
179.433	0.344	-0.378	1.90530054e-08	2.5558767e-09	-2.44309221e-09
180.271	0.355	-0.493	1.6359291e-08	2.20777791e-09	-2.09009307e-09
180.945	0.338	-0.319	2.09634438e-08	2.83077717e-09	-2.69530755e-09
181.683	0.339	-0.401	1.87580796e-08	2.43690291e-09	-2.36857803e-09
182.434	0.439	-0.412	1.6183401e-08	2.11740087e-09	-2.06689821e-09
183.274	0.376	-0.401	1.73909268e-08	2.33891736e-09	-2.27175273e-09
184.036	0.394	-0.385	1.75411821e-08	2.31261927e-09	-2.26637619e-09
184.849	0.405	-0.419	1.66326537e-08	2.18273601e-09	-2.15236827e-09
185.634	0.435	-0.380	1.66654215e-08	2.20823538e-09	-2.18219118e-09
186.422	0.399	-0.354	1.80443367e-08	2.43642321e-09	-2.3582676e-09
187.204	0.416	-0.383	1.76066982e-08	2.30282286e-09	-2.20462242e-09
188.079	0.398	-0.459	1.65426378e-08	2.11876392e-09	-2.04395958e-09
188.859	0.257	-0.381	2.22113541e-08	2.86220025e-09	-2.74736085e-09
189.523	0.372	-0.407	1.77380346e-08	2.34974298e-09	-2.26634499e-09
190.380	0.487	-0.484	1.39794096e-08	1.91735505e-09	-1.8341037e-09
191.331	0.480	-0.464	1.46312712e-08	1.93067628e-09	-1.86909567e-09
192.241	0.360	-0.430	1.73444271e-08	2.32318827e-09	-2.24119545e-09
193.054	0.316	-0.453	1.8457335e-08	2.39067387e-09	-2.28622524e-09
193.774	0.493	-0.404	1.54145901e-08	2.04677928e-09	-1.9704516e-09
194.724	0.438	-0.457	1.56504465e-08	2.03331648e-09	-2.00221125e-09
195.544	0.331	-0.382	2.01236841e-08	2.60185575e-09	-2.54193225e-09
196.403	0.522	-0.528	1.3558038e-08	1.7718714e-09	-1.73165265e-09
197.419	0.589	-0.494	1.34532138e-08	1.70865162e-09	-1.69284765e-09
198.443	0.386	-0.434	1.75041828e-08	2.22971112e-09	-2.22942993e-09
199.271	0.417	-0.442	1.62709677e-08	2.16312174e-09	-2.12747184e-09
200.317	0.466	-0.630	1.28719617e-08	1.69352469e-09	-1.66405902e-09
201.137	0.429	-0.354	1.87806762e-08	2.3837307e-09	-2.32847082e-09
201.999	0.549	-0.433	1.44916122e-08	1.88490627e-09	-1.8531396e-09
202.999	0.363	-0.450	1.76573787e-08	2.2699638e-09	-2.23398123e-09
203.776	0.509	-0.414	1.55480325e-08	2.01324981e-09	-1.96353924e-09
204.772	0.470	-0.487	1.44771276e-08	1.96269372e-09	-1.91165013e-09
205.697	0.483	-0.455	1.52018061e-08	1.94633634e-09	-1.92746229e-09
206.691	0.474	-0.512	1.40401716e-08	1.85390595e-09	-1.84269852e-09
207.601	0.372	-0.435	1.78978137e-08	2.28469839e-09	-2.21264628e-09
208.263	0.285	-0.290	2.47269282e-08	3.16852536e-09	-3.13346748e-09
209.108	0.440	-0.560	1.43347737e-08	1.82564694e-09	-1.79291814e-09
