Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
89.879	0.433	-0.434	1.1848004e-08	1.53145825e-09	-1.52083085e-09
90.727	0.460	-0.415	1.19473935e-08	1.5042566e-09	-1.4979713e-09
91.573	0.365	-0.386	1.3160357e-08	1.7811486e-09	-1.77277555e-09
92.407	0.431	-0.470	1.1402937e-08	1.47458325e-09	-1.46160735e-09
93.196	0.350	-0.358	1.49048305e-08	1.86245325e-09	-1.84301215e-09
93.942	0.348	-0.396	1.41914605e-08	1.7705989e-09	-1.7554887e-09
94.684	0.440	-0.394	1.24178145e-08	1.5836051e-09	-1.57396435e-09
95.549	0.425	-0.425	1.206912e-08	1.5551907e-09	-1.54959805e-09
96.351	0.362	-0.376	1.3903295e-08	1.79317565e-09	-1.78525095e-09
97.122	0.314	-0.409	1.4344799e-08	1.83159935e-09	-1.8195548e-09
97.730	0.276	-0.295	1.8311713e-08	2.315621e-09	-2.29467525e-09
98.365	0.318	-0.358	1.53260975e-08	1.96760585e-09	-1.94280905e-09
99.003	0.285	-0.320	1.71291365e-08	2.2086568e-09	-2.170609e-09
99.550	0.293	-0.263	1.86663995e-08	2.4153927e-09	-2.36462275e-09
100.145	0.247	-0.303	1.9296921e-08	2.51551825e-09	-2.4531003e-09
100.646	0.257	-0.253	2.18159095e-08	2.7905339e-09	-2.70812605e-09
101.167	0.243	-0.264	2.1075173e-08	2.72565895e-09	-2.636375e-09
101.719	0.271	-0.309	1.88741175e-08	2.406278e-09	-2.31572075e-09
102.308	0.260	-0.319	1.8311195e-08	2.39929025e-09	-2.31820435e-09
102.911	0.333	-0.343	1.53700855e-08	2.04704465e-09	-1.9932374e-09
103.623	0.394	-0.378	1.3584949e-08	1.774808e-09	-1.7411198e-09
104.401	0.321	-0.385	1.5359225e-08	1.93303215e-09	-1.907304e-09
105.074	0.330	-0.352	1.5538383e-08	1.9879286e-09	-1.9670889e-09
105.776	0.350	-0.372	1.46584235e-08	1.87085115e-09	-1.85659635e-09
106.436	0.398	-0.310	1.48140335e-08	1.9143089e-09	-1.8987822e-09
107.159	0.321	-0.325	1.66984685e-08	2.09032565e-09	-2.0642447e-09
107.852	0.340	-0.372	1.4601601e-08	1.92109925e-09	-1.89398475e-09
108.560	0.292	-0.369	1.6189621e-08	2.06083885e-09	-2.0261913e-09
109.195	0.317	-0.343	1.58921245e-08	2.07313505e-09	-2.03740635e-09
109.894	0.367	-0.382	1.4398048e-08	1.81756225e-09	-1.78140445e-09
110.642	0.446	-0.381	1.2701157e-08	1.6430267e-09	-1.60958385e-09
111.448	0.330	-0.360	1.5100778e-08	1.95725075e-09	-1.9142347e-09
112.066	0.326	-0.287	1.65104555e-08	2.21839135e-09	-2.17042315e-09
112.779	0.414	-0.387	1.30204235e-08	1.69252195e-09	-1.6513126e-09
113.516	0.364	-0.323	1.5179059e-08	1.96765695e-09	-1.92433185e-09
114.225	0.327	-0.345	1.5788017e-08	1.9880721e-09	-1.9530259e-09
114.913	0.349	-0.361	1.45482995e-08	1.88644575e-09	-1.86428935e-09
115.658	0.387	-0.396	1.3069511e-08	1.70976995e-09	-1.6949023e-09
116.578	0.479	-0.534	1.03930015e-08	1.3114941e-09	-1.300124e-09
117.462	0.360	-0.405	1.40052255e-08	1.726046e-09	-1.71104535e-09
118.239	0.375	-0.417	1.3288744e-08	1.6782983e-09	-1.6626673e-09
118.991	0.317	-0.377	1.5023372e-08	1.92419605e-09	-1.9035044e-09
119.665	0.305	-0.357	1.61888335e-08	2.0075076e-09	-1.98160375e-09
120.329	0.405	-0.360	1.3752529e-08	1.75060585e-09	-1.72479895e-09
121.147	0.444	-0.412	1.22588095e-08	1.60469855e-09	-1.5725976e-09
121.966	0.353	-0.376	1.5196692e-08	1.9343408e-09	-1.8793796e-09
122.789	0.486	-0.469	1.1671716e-08	1.49505055e-09	-1.44884705e-09
123.731	0.446	-0.456	1.2177256e-08	1.5701679e-09	-1.52333335e-09
124.638	0.403	-0.461	1.235311e-08	1.64909745e-09	-1.60201545e-09
125.416	0.392	-0.375	1.41933505e-08	1.8535727e-09	-1.7969042e-09
126.237	0.403	-0.428	1.3098974e-08	1.7118745e-09	-1.65838435e-09
127.123	0.419	-0.483	1.2474364e-08	1.5834371e-09	-1.53057555e-09
127.934	0.452	-0.393	1.32367935e-08	1.67331115e-09	-1.6173045e-09
128.871	0.478	-0.484	1.1585546e-08	1.48240365e-09	-1.4381045e-09
129.824	0.506	-0.474	1.09987885e-08	1.44424175e-09	-1.4092246e-09
130.841	0.592	-0.511	1.004948e-08	1.27033375e-09	-1.2424496e-09
131.980	0.548	-0.547	9.772805e-09	1.25848135e-09	-1.23765005e-09
133.076	0.529	-0.547	9.521848e-09	1.26780325e-09	-1.25032915e-09
134.207	0.517	-0.602	9.1584255e-09	1.21966285e-09	-1.2023802e-09
135.247	0.555	-0.523	9.6875135e-09	1.26036435e-09	-1.24127115e-09
136.139	0.485	-0.337	1.3064464e-08	1.6420383e-09	-1.61502985e-09
137.021	0.402	-0.397	1.33201215e-08	1.6937781e-09	-1.6662688e-09
137.746	0.305	-0.323	9.0644645e-09	1.563513e-09	-1.24003145e-09
138.374	0.312	-0.323	8.841805e-09	1.55380715e-09	-1.21364775e-09
138.936	0.314	-0.250	9.8096705e-09	1.75016485e-09	-1.36069675e-09
139.526	0.336	-0.276	9.0397825e-09	1.63211545e-09	-1.2598915e-09
140.244	0.337	-0.382	7.62286e-09	1.406958e-09	-1.08034815e-09
140.816	0.303	-0.236	1.0163825e-08	1.89715085e-09	-1.4475286e-09
141.549	0.446	-0.429	6.320538e-09	1.1892587e-09	-8.9698875e-10
142.360	0.286	-0.365	8.5785525e-09	1.6305282e-09	-1.21501975e-09
142.985	0.311	-0.339	8.519623e-09	1.6396695e-09	-1.2226291e-09
