Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
55.4744281045807	0.439978927058384	-0.401537124440019	8.26201802047646e-08	8.18435608018108e-09	-8.18152708091978e-09
56.3947013005415	0.523076731387484	-0.480294268902419	7.04487290240368e-08	6.98551559048417e-09	-6.97602251417127e-09
57.3761195293282	0.4685125169975	-0.458341497399196	7.72098204662586e-08	7.65304747843704e-09	-7.64572727444448e-09
58.3352647967919	0.503902218863644	-0.490632750466162	7.33475389700545e-08	7.26748961192584e-09	-7.2643048910212e-09
59.3714964401488	0.503156558401649	-0.532329424493248	6.90497329284053e-08	6.84543350648275e-09	-6.83810669470571e-09
60.3743785994395	0.457458475420104	-0.499725600889093	7.60552871927259e-08	7.53822308732164e-09	-7.53144901736458e-09
61.2908561954359	0.418123785612721	-0.459019120576279	8.38953503138105e-08	8.3224620639475e-09	-8.30750512879517e-09
62.5659712127207	0.86789981808684	-0.856991231672062	6.62082262969378e-08	5.27478402541933e-09	-5.26817231739663e-09
68.520	0.812	-0.730	6.00020109e-08	6.60334209e-09	-6.59483396e-09
70.107	0.807	-0.775	5.78390958e-08	6.45627192e-09	-6.44408601e-09
71.750	0.918	-0.836	5.35745868e-08	5.7926154e-09	-5.78469661e-09
73.629	0.850	-0.961	5.09047647e-08	5.64116994e-09	-5.62162474e-09
75.382	0.948	-0.903	5.09858549e-08	5.50812084e-09	-5.48281279e-09
77.348	0.893	-1.018	5.02683521e-08	5.36563857e-09	-5.32887942e-09
79.056	0.788	-0.815	5.77821387e-08	6.34491277e-09	-6.30082044e-09
80.592	0.719	-0.749	6.21305727e-08	6.95287666e-09	-6.90441277e-09
82.101	0.717	-0.790	6.40473824e-08	6.73190773e-09	-6.67877388e-09
83.569	0.749	-0.750	6.29322616e-08	6.7919943e-09	-6.74288885e-09
85.168	0.897	-0.850	5.30099394e-08	5.82048596e-09	-5.82535361e-09
87.229	0.995	-1.163	4.22569835e-08	4.72436578e-09	-4.73285899e-09
89.171	0.826	-0.948	5.27892353e-08	5.70102525e-09	-5.85248563e-09
90.889	0.832	-0.892	5.12171149e-08	5.91333312e-09	-6.03885135e-09
92.318	0.499	-0.597	8.66461469e-08	9.25117211e-09	-9.46223789e-09
93.481	0.647	-0.664	6.97733054e-08	7.74115994e-09	-7.84182518e-09
94.590	0.472	-0.462	9.67321415e-08	1.097219411e-08	-1.10424412e-08
95.874	0.770	-0.812	5.73948155e-08	6.41972538e-09	-6.56240534e-09
97.244	0.629	-0.600	7.47058201e-08	8.24907404e-09	-8.4722847e-09
98.564	0.736	-0.691	6.51115141e-08	7.09717917e-09	-7.29981142e-09
100.002	0.663	-0.702	6.94164936e-08	7.47860151e-09	-7.72466961e-09
101.525	0.935	-0.860	5.18592717e-08	5.76628906e-09	-5.90641024e-09
103.357	0.770	-0.897	5.76067914e-08	6.14382101e-09	-6.35432729e-09
104.928	0.781	-0.801	5.82267174e-08	6.51688069e-09	-6.69966188e-09
106.528	0.785	-0.819	5.64946919e-08	6.42733458e-09	-6.62703878e-09
107.877	0.563	-0.563	8.49570537e-08	9.07890952e-09	-9.39075244e-09
109.212	0.689	-0.772	6.55017094e-08	6.99609617e-09	-7.23021335e-09
110.564	0.655	-0.664	7.00447002e-08	7.76333852e-09	-7.95645181e-09
111.918	0.660	-0.700	6.84246493e-08	7.52822543e-09	-7.60542524e-09
113.158	0.531	-0.580	8.24880175e-08	9.22456602e-09	-9.44998857e-09
114.347	0.674	-0.659	6.8453333e-08	7.68606038e-09	-7.86212757e-09
115.722	0.591	-0.701	7.14535585e-08	7.96180436e-09	-8.17943494e-09
117.046	0.818	-0.734	6.04110054e-08	6.58868319e-09	-6.78410908e-09
118.606	0.711	-0.743	6.42318682e-08	7.10089052e-09	-7.24762499e-09
119.966	0.734	-0.649	6.83145397e-08	7.38953657e-09	-7.61959178e-09
121.444	0.764	-0.745	6.12783423e-08	6.78824938e-09	-6.99380968e-09
122.961	0.722	-0.753	6.40960216e-08	6.89128317e-09	-7.05873033e-09
124.355	0.560	-0.671	7.49877708e-08	8.32906389e-09	-8.48630577e-09
125.333	0.503	-0.419	1.018044939e-07	1.102513773e-08	-1.127690527e-08
126.287	0.373	-0.451	1.134649961e-07	1.236445391e-08	-1.270880005e-08
127.078	0.450	-0.418	1.072414911e-07	1.175067495e-08	-1.210843417e-08
127.896	0.431	-0.368	1.129853927e-07	1.280962941e-08	-1.311945067e-08
128.710	0.378	-0.383	1.255534412e-07	1.330931886e-08	-1.356795333e-08
129.466	0.370	-0.377	1.284221842e-07	1.355076922e-08	-1.383469682e-08
130.301	0.462	-0.465	1.012182498e-07	1.096037747e-08	-1.119014547e-08
131.237	0.453	-0.474	9.9284394e-08	1.099408921e-08	-1.120346157e-08
132.108	0.375	-0.419	1.186325381e-07	1.273972921e-08	-1.300855031e-08
132.921	0.462	-0.439	1.037764703e-07	1.124644609e-08	-1.151024288e-08
133.908	0.553	-0.525	8.82983877e-08	9.37064401e-09	-9.50954548e-09
134.878	0.533	-0.417	1.002038017e-07	1.063842252e-08	-1.079266548e-08
135.953	0.533	-0.542	8.89212231e-08	9.39423626e-09	-9.65713785e-09
137.055	0.511	-0.569	8.71653256e-08	9.36925272e-09	-9.62185951e-09
138.130	0.653	-0.564	7.44375585e-08	8.38098176e-09	-8.63355498e-09
139.429	0.549	-0.646	7.81418961e-08	8.49049829e-09	-8.761024e-09
140.493	0.531	-0.515	9.16789613e-08	9.64646632e-09	-9.8665214e-09
141.581	0.520	-0.556	8.87732167e-08	9.39107322e-09	-9.49428232e-09
142.721	0.661	-0.620	7.19911634e-08	7.92736154e-09	-7.98437086e-09
144.121	0.746	-0.740	6.20526157e-08	6.84314379e-09	-6.86388259e-09
145.629	0.818	-0.762	6.00961188e-08	6.46025183e-09	-6.45240764e-09
147.053	0.599	-0.605	7.85949046e-08	8.41175053e-09	-8.42894956e-09
148.319	0.605	-0.667	7.21876971e-08	7.9886156e-09	-8.03254754e-09
149.523	0.612	-0.600	7.81319743e-08	8.32331223e-09	-8.46250837e-09
150.706	0.467	-0.570	9.09239347e-08	9.78550207e-09	-9.77568471e-09
151.641	0.512	-0.468	9.58429095e-08	1.037989249e-08	-1.030850029e-08
152.753	0.519	-0.600	8.36364099e-08	9.0977684e-09	-9.03112822e-09
153.916	0.585	-0.644	7.43919406e-08	8.26763452e-09	-8.3167064e-09
155.050	0.465	-0.549	9.33296728e-08	1.00058742e-08	-9.97155447e-09
156.115	0.573	-0.599	7.83062399e-08	8.70142606e-09	-8.65354032e-09
157.337	0.595	-0.649	7.58196727e-08	8.16938632e-09	-8.11440239e-09
158.753	0.744	-0.822	5.72828036e-08	6.52363945e-09	-6.52374762e-09
160.121	0.613	-0.623	7.53357052e-08	8.28511703e-09	-8.24699643e-09
161.636	0.777	-0.902	5.50870272e-08	6.06063828e-09	-6.04753106e-09
163.165	0.850	-0.752	5.69081251e-08	6.37086238e-09	-6.32624412e-09
165.051	0.978	-1.036	4.61741176e-08	5.05256102e-09	-5.0160667e-09
167.145	1.201	-1.117	4.0420518e-08	4.38895299e-09	-4.35626327e-09
169.351	0.832	-1.004	5.21942257e-08	5.51776289e-09	-5.47513645e-09
171.214	1.169	-1.032	4.11263832e-08	4.64815442e-09	-4.62042933e-09
173.649	0.978	-1.265	4.30276388e-08	4.51850335e-09	-4.48394863e-09
175.569	0.875	-0.942	3.398774508e-08	4.55080142e-09	-4.53252442e-09
177.450	1.054	-1.007	3.013928401e-08	4.00725836e-09	-3.99940671e-09
179.556	1.001	-1.052	3.024353378e-08	4.018329e-09	-4.00509869e-09
181.566	1.020	-1.010	3.07627647e-08	4.05947836e-09	-4.03937739e-09
183.535	0.914	-0.949	3.390504352e-08	4.41994929e-09	-4.39711423e-09
185.788	1.099	-1.338	2.508576065e-08	3.397980764e-09	-3.382399062e-09
187.976	0.898	-1.089	3.167839391e-08	4.14711844e-09	-4.12886382e-09
190.039	1.061	-1.164	2.796589507e-08	3.711346643e-09	-3.694265481e-09
191.850	0.353	-0.750	2.257145344e-08	3.98020467e-09	-3.409117425e-09
192.451	0.280	-0.248	2.346186785e-08	5.29733481e-09	-3.669369223e-09
193.004	0.255	-0.273	2.11746878e-08	5.21060112e-09	-3.480926639e-09
193.511	0.297	-0.251	2.143447857e-08	4.02134284e-09	-3.574861467e-09
194.131	0.287	-0.323	1.870001557e-08	4.77077817e-09	-2.993457415e-09
194.650	0.279	-0.232	2.427890943e-08	4.78086409e-09	-3.91459397e-09
195.219	0.220	-0.290	2.471482707e-08	5.44517709e-09	-3.80969891e-09
195.759	0.278	-0.320	1.946175244e-08	3.124208462e-09	-3.160661006e-09
196.346	0.318	-0.309	1.911005447e-08	3.053658869e-09	-2.858906617e-09
196.978	0.358	-0.314	1.76301061e-08	2.929994076e-09	-2.707041159e-09
197.624	0.292	-0.288	2.063413993e-08	5.28605902e-09	-3.15634838e-09
198.272	0.322	-0.356	1.699878122e-08	4.28794459e-09	-2.703397322e-09
198.923	0.295	-0.329	1.880760369e-08	3.250173173e-09	-3.191929223e-09
199.542	0.347	-0.324	1.701322005e-08	3.018032893e-09	-2.945155034e-09
200.291	0.377	-0.403	1.550094377e-08	2.529490548e-09	-2.599719361e-09
201.083	0.507	-0.415	1.250274739e-08	2.120637415e-09	-2.166475385e-09
202.072	0.463	-0.482	1.275211281e-08	2.19974512e-09	-2.093820953e-09
202.997	0.489	-0.463	1.248384002e-08	2.241672931e-09	-2.040450621e-09
203.985	0.605	-0.498	1.060591184e-08	2.127843402e-09	-1.702187365e-09
205.146	0.453	-0.557	1.202428164e-08	1.991211264e-09	-1.853161353e-09
206.030	0.342	-0.431	1.529785646e-08	3.89635427e-09	-2.405761226e-09
206.902	0.573	-0.530	1.097686034e-08	3.382417712e-09	-1.623081152e-09
207.851	0.482	-0.375	1.416970304e-08	2.971758513e-09	-2.200199807e-09
208.893	0.539	-0.561	8.94173504e-09	1.288537825e-09	-1.245542861e-09
209.948	0.427	-0.516	8.87801545e-09	1.201270372e-09	-1.153900118e-09
211.147	0.566	-0.772	6.31826192e-09	8.36113443e-10	-8.12308956e-10
212.324	0.654	-0.611	6.55335636e-09	8.85757132e-10	-8.6289074e-10
213.547	0.508	-0.569	7.77729245e-09	1.133096416e-09	-1.008056745e-09
214.613	0.501	-0.559	7.8948807e-09	1.128438019e-09	-1.023941696e-09
215.685	0.616	-0.571	7.05449678e-09	9.77287229e-10	-9.15306565e-10
217.099	0.782	-0.798	5.35053207e-09	7.15133504e-10	-6.87363654e-10
218.596	0.865	-0.715	5.35228517e-09	7.19105208e-10	-6.87287189e-10
220.093	0.752	-0.632	6.00872414e-09	8.60367022e-10	-7.88060972e-10
221.648	0.663	-0.803	5.72931357e-09	7.88485819e-10	-7.43617649e-10
223.199	0.676	-0.888	4.45417577e-09	6.75800281e-10	-6.25730626e-10
224.230	0.288	-0.354	4.41566352e-09	5.45441257e-10	-5.44533002e-10
224.817	0.243	-0.299	5.17150326e-09	6.4723706e-10	-6.46183335e-10
225.306	0.285	-0.246	3.592728913e-09	5.39249457e-10	-5.38639229e-10
225.859	0.386	-0.269	4.28616538e-09	5.36324764e-10	-5.35451571e-10
226.579	0.243	-0.334	3.304329416e-09	4.96159751e-10	-4.95599878e-10
227.092	0.338	-0.270	4.56315518e-09	5.7991056e-10	-5.79003797e-10
227.698	0.278	-0.268	3.487552238e-09	5.23593901e-10	-5.2300195e-10
228.301	0.341	-0.325	4.21741029e-09	5.27844982e-10	-5.2698559e-10
228.967	0.340	-0.325	4.26207331e-09	5.26197441e-10	-5.25317161e-10
229.619	0.314	-0.313	4.52868252e-09	5.58990482e-10	-5.58054625e-10
230.235	0.250	-0.302	3.399583918e-09	5.21202598e-10	-5.20637876e-10
230.778	0.368	-0.293	2.832984236e-09	4.34459956e-10	-4.33990349e-10
231.456	0.346	-0.309	2.863833574e-09	4.39363041e-10	-4.38892688e-10
232.055	0.331	-0.254	3.101533046e-09	4.965376e-10	-4.96051581e-10
232.700	0.279	-0.313	3.164837487e-09	4.85418097e-10	-4.84895151e-10
233.286	0.426	-0.307	3.695816415e-09	4.66710282e-10	-4.65965401e-10
233.980	0.265	-0.269	3.523548976e-09	5.40300944e-10	-5.39716826e-10
234.626	0.317	-0.380	2.811320396e-09	4.26406886e-10	-4.25938025e-10
235.249	0.269	-0.306	3.389571106e-09	5.09212513e-10	-5.08642569e-10
235.903	0.293	-0.385	2.937478694e-09	4.36567033e-10	-4.36068332e-10
236.538	0.376	-0.343	2.70998674e-09	4.07171276e-10	-4.06716962e-10
237.198	0.441	-0.284	2.68999394e-09	4.03985856e-10	-4.03530796e-10
237.985	0.369	-0.347	2.680865511e-09	4.11215342e-10	-4.10772591e-10
238.745	0.482	-0.392	2.194922603e-09	3.367684585e-10	-3.364085135e-10
239.702	0.436	-0.475	2.10486138e-09	3.225631265e-10	-3.222135136e-10
240.520	0.428	-0.382	2.406259181e-09	3.613355067e-10	-3.609287129e-10
241.415	0.397	-0.468	2.217504023e-09	3.401232951e-10	-3.397572329e-10
242.169	0.349	-0.357	2.757754985e-09	4.1391437e-10	-4.13445509e-10
242.924	0.484	-0.405	2.15541407e-09	3.30400416e-10	-3.300418511e-10
243.928	0.443	-0.520	1.992106091e-09	3.05343768e-10	-3.050123948e-10
244.865	0.385	-0.494	2.189867707e-09	3.285775277e-10	-3.28206057e-10
245.695	0.394	-0.446	2.234351687e-09	3.425012074e-10	-3.421295129e-10
246.503	0.350	-0.413	2.497364431e-09	3.75045532e-10	-3.74622923e-10
247.349	0.477	-0.496	1.927970979e-09	2.957827709e-10	-2.95465982e-10
248.368	0.449	-0.542	1.923447981e-09	2.889942082e-10	-2.886717497e-10
249.396	0.641	-0.579	1.561761817e-09	2.344923807e-10	-2.342274388e-10
250.775	0.616	-0.738	1.407841875e-09	2.11469739e-10	-2.112323245e-10
252.107	0.735	-0.715	1.294023536e-09	1.984928079e-10	-1.982796757e-10
253.411	0.474	-0.570	1.796617164e-09	2.754787024e-10	-2.751804143e-10
254.427	0.656	-0.542	1.591929311e-09	2.391326872e-10	-2.388645375e-10
255.738	0.727	-0.655	1.374015251e-09	2.063739249e-10	-2.061419189e-10
257.144	0.732	-0.679	1.322905672e-09	2.028841369e-10	-2.026653724e-10
258.598	0.772	-0.722	1.248886806e-09	1.914117013e-10	-1.912040895e-10
259.959	0.530	-0.589	1.667844882e-09	2.556711715e-10	-2.553941444e-10
261.564	0.779	-1.075	1.022779055e-09	1.534347063e-10	-1.53261597e-10
263.231	0.868	-0.888	1.079768606e-09	1.621420556e-10	-1.619592856e-10
265.091	0.986	-0.992	9.28406325e-10	1.455034954e-10	-1.453550414e-10
267.163	0.949	-1.085	7.79073164e-10	1.492580015e-10	-1.491564709e-10
269.130	1.172	-1.018	8.60770981e-10	1.321004118e-10	-1.31960313e-10
271.692	1.122	-1.390	7.62345979e-10	1.14564339e-10	-1.144374817e-10
273.735	1.153	-0.921	9.23183952e-10	1.387445489e-10	-1.385909848e-10
276.326	1.272	-1.438	7.05429536e-10	1.059688897e-10	-1.058501265e-10
279.401	1.840	-1.803	5.06570181e-10	7.93652615e-11	-7.92835372e-11
283.005	1.601	-1.764	5.57491022e-10	8.55205448e-11	-8.54288614e-11
286.614	2.340	-2.009	4.3171393e-10	6.62650912e-11	-6.61952656e-11
291.095	1.681	-2.141	5.00697296e-10	7.52544285e-11	-7.51713614e-11
294.954	2.362	-2.178	4.08254095e-10	6.39782282e-11	-6.39129159e-11
