Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
163.929624702852	1.31188630122156	-1.13793669464744	6.89496710108573e-09	8.77531198964384e-10	-1.23535255921098e-09
167.096365070431	1.75047090044819	-1.85485406635681	6.78356275375462e-09	6.70189050088461e-10	-6.68516038599651e-10
176.551	0.390	-0.522	9.1533888e-09	1.73371296e-09	-3.5373088e-09
177.408	0.408	-0.466	9.3874976e-09	1.80842656e-09	-3.5095136e-09
178.185	0.351	-0.370	1.1487456e-08	2.40175328e-09	-2.81137696e-09
178.911	0.328	-0.375	1.19966336e-08	2.4257312e-09	-3.4823552e-09
179.643	0.496	-0.404	9.0238592e-09	1.77706048e-09	-3.365248e-09
180.651	0.427	-0.512	8.8115392e-09	1.69268096e-09	-3.4350624e-09
181.423	0.340	-0.345	1.2196448e-08	2.26174816e-09	-5.4325088e-09
182.116	0.336	-0.353	1.1910192e-08	2.22728096e-09	-5.3820608e-09
182.881	0.412	-0.430	9.9272736e-09	1.99779008e-09	-2.56895136e-09
183.713	0.429	-0.420	9.8440192e-09	1.90532544e-09	-3.0122112e-09
184.568	0.453	-0.426	9.417856e-09	1.86283584e-09	-2.67022496e-09
185.411	0.344	-0.391	1.12647072e-08	2.09814176e-09	-4.2584096e-09
186.154	0.413	-0.399	1.01701376e-08	1.95265152e-09	-3.4579104e-09
187.006	0.410	-0.439	8.867024e-09	1.65623936e-09	-3.19369024e-09
187.807	0.420	-0.391	9.1064384e-09	1.66254016e-09	-3.6724704e-09
188.703	0.313	-0.476	9.5261888e-09	1.86839328e-09	-2.86271488e-09
189.414	0.439	-0.397	8.9989152e-09	1.76618432e-09	-2.94135104e-09
190.193	0.402	-0.340	1.01428544e-08	2.03660416e-09	-2.9509472e-09
190.936	0.392	-0.341	1.0078864e-08	1.9971328e-09	-3.3159712e-09
191.698	0.301	-0.370	1.11167872e-08	2.21090048e-09	-3.4961408e-09
192.385	0.486	-0.386	8.4744864e-09	1.67872416e-09	-2.79230144e-09
193.311	0.623	-0.441	7.0728544e-09	1.31867936e-09	-2.54174496e-09
194.411	0.427	-0.477	8.401776e-09	1.6101872e-09	-3.00266624e-09
