Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
192.316622017702	0.866614002011829	-0.807537988607123	1.04879012768181e-09	1.56349027392127e-10	-1.56348573565443e-10
194.802668174024	1.13471084533856	-1.61943215431046	6.34713026964385e-10	9.46175268552534e-11	-9.4617545650726e-11
197.796329177298	1.71621479900867	-1.85895015793534	8.02497141964722e-10	9.32886127988964e-11	-9.32885797255717e-11
211.670	1.749	-2.117	4.584548e-10	7.0022296e-11	-7.0022296e-11
215.115	1.922	-1.697	4.9844942e-10	7.4304592e-11	-7.4304592e-11
219.002	1.773	-1.965	4.6579298e-10	7.290794e-11	-7.290794e-11
222.779	2.018	-2.004	3.63108202e-10	6.2413518e-11	-6.2413518e-11
226.711	1.619	-1.913	2.96154786e-10	6.5266102e-11	-6.5266102e-11
229.869	2.362	-1.540	4.5430064e-10	6.938781e-11	-6.938781e-11
234.287	1.901	-2.056	2.95998834e-10	5.6051064e-11	-5.6051064e-11
238.095	2.427	-1.907	2.55773858e-10	5.218578e-11	-5.218578e-11
242.764	2.554	-2.242	2.44181008e-10	4.6238704e-11	-4.6238704e-11
247.816	3.139	-2.498	1.74428436e-10	4.1641388e-11	-4.1641388e-11
255.698	4.000	-4.743	1.16037826e-10	2.66051984e-11	-2.66051946e-11
263.854	4.538	-4.157	1.16677024e-10	2.6751753e-11	-2.67517492e-11
289.266	13.833	-16.254	9.4254022e-11	2.11896436e-11	-2.11896436e-11
355.245	60.683	-52.145	3.26979436e-11	6.529464e-12	-6.529464e-12
3809.850	73.509	-79.438	5.71881e-12	1.29467634e-12	-1.29467634e-12
3933.550	55.117	-50.191	8.4825652e-12	1.90613016e-12	-1.90613016e-12
4061.331	70.253	-72.664	6.1969526e-12	1.39252672e-12	-1.39252672e-12
4179.244	42.603	-47.660	9.8435846e-12	2.2174444e-12	-2.2174444e-12
4297.077	65.180	-75.230	6.6199686e-12	1.45310024e-12	-1.45310024e-12
4430.518	59.613	-68.260	6.8694576e-12	1.55904918e-12	-1.55904918e-12
4535.056	42.831	-44.925	9.97329e-12	2.24111384e-12	-2.24111384e-12
4676.541	79.357	-98.654	6.9562838e-12	1.31924676e-12	-1.31924676e-12
4998.818	89.339	-54.040	9.7285928e-12	2.18073982e-12	-2.18073982e-12
5141.597	59.389	-53.440	7.776586e-12	1.7474889e-12	-1.7474889e-12
5269.726	56.625	-68.741	7.0132192e-12	1.58574342e-12	-1.58574342e-12
5411.523	72.789	-85.171	5.8326656e-12	1.28028536e-12	-1.28028536e-12
5555.762	81.496	-71.450	5.7781698e-12	1.3032499e-12	-1.3032499e-12
5682.842	49.691	-45.584	1.24393532e-11	2.40710392e-12	-2.40710392e-12
6083.058	76.124	-101.894	5.3383654e-12	1.18396334e-12	-1.18396334e-12
9676.890	205.643	-288.299	4.8858082e-12	1.10320156e-12	-1.10320156e-12
10211.012	145.404	-328.479	3.75247302e-12	9.7952638e-13	-9.7952638e-13
10617.650	335.507	-261.234	3.931537e-12	8.8668744e-13	-8.8668744e-13
11142.414	199.376	-189.258	6.0679882e-12	1.36372272e-12	-1.36372272e-12
11625.622	275.283	-283.832	3.61480624e-12	8.9260974e-13	-8.9260974e-13
15273.987	141.410	-139.410	3.05346188e-12	8.0087698e-13	-8.0087698e-13
15513.267	137.818	-97.870	3.60151308e-12	9.3354296e-13	-9.3354296e-13
15834.832	122.146	-183.747	2.77839698e-12	7.237214e-13	-7.237214e-13
16101.786	118.460	-144.808	3.2227724e-12	8.4361596e-13	-8.4361596e-13
16416.620	109.519	-196.374	2.77941272e-12	7.2541088e-13	-7.2541088e-13
16702.590	152.006	-176.452	2.5875473e-12	6.773348e-13	-6.773348e-13
16981.889	115.917	-127.292	3.49759676e-12	9.1016536e-13	-9.1016536e-13
17301.877	352.536	-204.072	2.73908218e-12	5.3494956e-13	-5.3494956e-13
21006.531	212.538	-125.951	2.62935072e-12	6.842527e-13	-6.842527e-13
21383.510	96.320	-164.442	3.50257932e-12	9.0958472e-13	-9.0958472e-13
21692.144	151.246	-212.315	2.45789054e-12	6.3761986e-13	-6.3761986e-13
21996.113	103.024	-152.722	3.50102436e-12	9.0918078e-13	-9.0918078e-13
22319.106	173.679	-219.970	2.25102538e-12	5.8610706e-13	-5.8610706e-13
22656.259	164.984	-163.474	2.706322e-12	7.0391314e-13	-7.0391314e-13
23045.000	355.416	-223.758	2.17016442e-12	4.7766494e-13	-4.7766494e-13
26848.526	93.927	-136.746	3.15306786e-12	8.2709014e-13	-8.2709014e-13
27169.169	219.586	-226.717	1.6287028e-12	4.2447444e-13	-4.2447444e-13
27562.980	176.799	-174.225	2.06036418e-12	5.3697458e-13	-5.3697458e-13
27986.613	257.136	-246.834	1.44071604e-12	3.75481002e-13	-3.75481002e-13
28364.439	125.027	-120.690	2.97597038e-12	7.72882e-13	-7.72882e-13
28779.155	3662.861	-289.689	1.61595798e-12	3.47539678e-13	-3.47539678e-13
68596.451	769.689	-877.607	8.5004518e-13	1.8920732e-13	-1.8920732e-13
74391.187	721.935	-912.824	7.602622e-13	1.49228394e-13	-1.49228394e-13
79982.055	6202.664	-803.274	6.418105e-13	1.45601294e-13	-1.45601294e-13
178247.751	27075.360	-13759.125	2.66406866e-13	4.951818e-14	-4.951818e-14
450985.394	196717.162	-171425.370	5.4452214e-14	1.38655274e-14	-1.38655274e-14
