Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
88.025	1.939	-1.932	3.575178971e-10	6.19231277e-11	-6.19263925e-11
91.678	1.969	-1.714	3.141106003e-10	6.07306595e-11	-6.07325887e-11
95.543	2.264	-1.896	2.736111644e-10	5.44704426e-11	-5.44716298e-11
100.849	2.685	-3.042	1.88298082e-10	4.10360874e-11	-4.10366068e-11
105.771	2.677	-2.237	2.4515309e-10	4.60506718e-11	-4.60513396e-11
110.440	2.605	-1.992	2.567375279e-10	4.82267352e-11	-4.82274401e-11
116.170	2.050	-3.125	2.230699828e-10	4.31285645e-11	-4.31291581e-11
121.582	4.373	-3.361	1.492909936e-10	2.886406341e-11	-2.88644678e-11
131.263	4.113	-5.309	1.170604428e-10	2.400654928e-11	-2.400684608e-11
138.810	3.940	-3.433	1.460854794e-10	3.087595931e-11	-3.08763266e-11
145.080	2.395	-2.330	2.388193038e-10	4.75440581e-11	-4.75446517e-11
167.395	12.588	-12.485	5.76693901e-11	1.291541524e-11	-1.291541524e-11
186.596	5.923	-6.614	1.129764748e-10	2.530178077e-11	-2.530178077e-11
200.161	7.402	-7.642	1.00753583e-10	2.201895017e-11	-2.201895017e-11
218.386	11.743	-10.823	6.62637535e-11	1.452467226e-11	-1.452467226e-11
239.782	15.419	-9.654	5.64567766e-11	1.264384324e-11	-1.264384324e-11
263.034	12.226	-7.832	7.28842114e-11	1.632287216e-11	-1.632287216e-11
287.354	12.980	-12.094	5.7935731e-11	1.305665123e-11	-1.305665123e-11
310.459	12.441	-10.125	6.61697792e-11	1.446091591e-11	-1.446091591e-11
333.904	9.054	-11.005	7.43527036e-11	1.627344383e-11	-1.627344383e-11
354.820	10.704	-11.862	6.36765479e-11	1.426075028e-11	-1.426075028e-11
379.534	6.049	-14.009	7.08796984e-11	1.589878948e-11	-1.589878948e-11
410.830	14.870	-25.247	3.79229151e-11	8.28777271e-12	-8.28777271e-12
436.160	14.613	-10.460	5.78058439e-11	1.292577727e-11	-1.292577727e-11
473.503	22.402	-22.730	3.482391871e-11	7.43502921e-12	-7.43502921e-12
516.138	24.896	-20.233	3.522204623e-11	7.52002902e-12	-7.52002902e-12
3957.949	159.322	-174.149	4.32542964e-12	7.49957208e-13	-7.49957208e-13
5709.056	91.705	-121.417	3.059542395e-12	7.99800316e-13	-7.99800316e-13
6064.428	222.748	-263.667	2.598488823e-12	4.8705251e-13	-4.8705251e-13
13996.569	3785.806	-4473.933	1.042536712e-12	2.093899885e-13	-2.093899885e-13
70277.888	4981.076	-3260.296	1.48343608e-13	5.73614601e-14	-4.76112833e-14
