time(s)	flux(cts/s)
201.36795081198215	5.686303358770804
601.7679508179426	5.777504676600464
1002.1679508090019	5.94886478856778
1402.5679508149624	6.004869104961189
1802.9679508060217	5.681860268160904
2203.367950811982	5.633213679268539
2603.7679508179426	5.969196174712653
3004.167950809002	5.576308146691265
3404.5679508149624	5.878399624631607
3804.9679508060217	5.840616987027445
4205.367950811982	5.695421772034072
4605.767950817943	5.937366623937288
5006.167950809002	5.882030018203733
5406.567950814962	5.861793262517659
5806.967950806022	5.922259082436289
6207.367950811982	6.675465191061267
6607.767950817943	6.638291251219172
7008.167950809002	6.23496524522506
7408.567950814962	6.2704271796416196
7808.967950806022	6.08452980834521
8209.367950811982	5.875570238462652
8609.767950817943	5.900439514235682
9010.167950809002	6.001313819777879
9410.567950814962	5.738445295280823
9810.967950806022	5.680839976246651
10211.367950811982	5.505023111250814
10611.767950817943	5.537338987564707
11012.167950809002	5.266479901334174
11412.567950814962	5.65514020598769
11812.967950806022	5.670725823564751
12213.367950811982	5.590449110248315
12613.767950817943	5.852530915531816
13014.167950809002	6.025525312687655
13414.567950814962	6.250303190333398
13814.967950806022	6.134026878464043
14215.367950811982	6.002905844876907
14615.767950817943	5.882404431964266
15016.167950809002	5.892578718930947
15416.567950814962	5.8764186524373905
15816.967950806022	5.689866022835578
16217.367950811982	5.669076695895555
16617.767950817943	5.392633427220569
17018.167950809002	5.391131456188702
17418.567950814962	5.522751473014992
17818.96795080602	5.07429446352347
18219.367950811982	5.060802243153832
18619.767950817943	5.130713523874509
19020.167950809002	4.982591686238563
19420.567950814962	5.020460339785539
19820.96795080602	4.955230405629254
20221.367950811982	4.833382051030093
20621.767950817943	4.736977501312213
21022.167950809002	4.818936785576519
21422.567950814962	4.768160876736225
21822.96795080602	4.629199379776508
22223.367950811982	4.70798434173208
22623.767950817943	4.73340352350193
23024.167950809002	4.3172647528037364
23424.567950814962	4.586199476246602
23824.96795080602	4.750141224510685
24225.367950811982	4.70119564648524
24625.767950817943	4.701565058559345
25026.167950809002	4.798815191860935
25426.567950814962	4.593754313001857
25826.96795080602	4.480058213671223
26227.367950811982	4.49043906525625
26627.767950817943	4.482420878408981
27028.167950809002	4.511993396303687
27428.567950814962	4.30676124642296
27828.96795080602	4.648374611505623
28229.367950811982	4.789597181828867
28629.767950817943	4.7940829394553335
29030.167950809002	5.005466518602167
29430.567950814962	4.920607661704215
29830.96795080602	4.795935314879506
30231.367950811982	5.35765938556752
30631.767950817943	7.416242748460968
31032.167950809002	7.820409451135925
31432.567950814962	7.137895755404125
31832.96795080602	6.5125509803196975
32233.367950811982	6.0039936426529765
32633.767950817943	6.163781042857596
33034.167950809	6.096334279192571
33434.56795081496	6.162213838487236
33834.96795080602	6.289275538098136
34235.36795081198	6.580746905351802
34635.76795081794	7.319197437139262
35036.167950809	7.3043832660297
35436.56795081496	7.896438303530715
35836.96795080602	8.43751562878617
36237.36795081198	8.627141864998498
36637.76795081794	8.809590581580217
37038.167950809	8.401268388354996
37438.56795081496	8.105224562158925
37838.96795080602	8.080833979171604
38239.36795081198	7.663099022485978
38639.76795081794	7.502201666053606
39040.167950809	7.698193604523753
39440.56795081496	6.969707837735758
39840.96795080602	7.406939364901713
40241.36795081198	7.090780785748396
40641.76795081794	7.129789923655714
41042.167950809	7.030890291344158
41442.56795081496	7.068226067935441
41842.96795080602	7.140194320353232
42243.36795081198	7.1085230205898355
42643.76795081794	6.936900084112894
43044.167950809	7.02212648369237
43444.56795081496	7.094194975369298
43844.96795080602	7.198455643889552
44245.36795081198	7.6266187739734
44645.76795081794	7.8030491529571435
45046.167950809	8.139299707945748
45446.56795081496	8.345817302566704
45846.96795080602	8.955730880297322
46247.36795081198	9.42526038801947
46647.76795081794	9.325274857963732
47048.167950809	9.449630197221191
47448.56795081496	9.677890714728367
47848.96795080602	10.622190071988053
48249.36795081198	10.789790686113347
48649.76795081794	10.450215373513323
49050.167950809	10.711937922391714
