time(s)	flux(cts/s)
2144.557516872883	0.3151536056732364
3744.604116886854	0.37711606885147264
5344.650716871023	0.3490533672395239
6944.6973168849945	0.38619033247965984
8544.743916869164	0.3676156971392347
10144.790516883135	0.43945232385873123
11744.837116867304	0.3362872897521097
13344.883716881275	0.4267583943361571
14944.930316865444	0.3847072993775121
16544.976916879416	0.38006225146624734
18145.023516863585	0.38897292013388335
19745.070116877556	0.3581696625450381
21345.116716861725	0.3904398002319246
22945.163316875696	0.3923323722279876
24545.209916859865	0.4181313138155764
26145.256516873837	0.3501177138390326
27745.303116858006	0.39723941023605036
29345.349716871977	0.4153987809619561
30945.39631688595	0.41430275651040716
32545.442916870117	0.32834811188528573
34145.48951688409	0.34017087202774904
35745.53611686826	0.3820367939747493
37345.58271688223	0.42020229542656384
38945.6293168664	0.35822270063274103
40545.67591688037	0.3627049206329611
42145.72251686454	0.3893157767254227
43745.76911687851	0.38346642435930656
45345.81571686268	0.4091684569369749
46945.86231687665	0.5851940366890253
48545.90891686082	0.672067951740595
50145.95551687479	0.6770651480973768
51746.00211685896	0.6233471865813408
53346.04871687293	0.5640307744022226
54946.0953168869	0.4849066797075505
56546.14191687107	0.5252481109139977
58146.18851688504	0.4910080887201081
59746.23511686921	0.4721230866498847
61346.28171688318	0.5032573213004112
