time(s)	flux(cts/s)
203.46380779147148	18.03446907230879
603.6638077795506	18.647747696085545
1003.863807797432	18.749506996787094
1404.063807785511	18.774458530668685
1804.2638078033924	18.661088945216186
2204.4638077914715	18.180592847833264
2604.6638077795506	17.677839420024082
3004.863807797432	17.105412651080176
3405.063807785511	16.569448181694355
3805.2638078033924	16.204738072466522
4205.4638077914715	15.818064757590848
4605.663807779551	15.507294321430882
5005.863807797432	15.793511423684366
5406.063807785511	14.923968075591295
5806.263807803392	14.624530874107409
6206.4638077914715	14.447586958314616
6606.663807779551	13.837049206531153
7006.863807797432	13.287025285657913
7407.063807785511	13.181794058018063
7807.263807803392	12.573054606572114
8207.463807791471	12.391595522332615
8607.66380777955	12.137899550078394
9007.863807797432	11.734081879371564
9408.063807785511	11.580360060662592
9808.263807803392	11.453720064310128
10208.463807791471	11.547727624640228
10608.66380777955	10.956899918409148
11008.863807797432	10.28271774142776
11409.063807785511	10.022775529302788
11809.263807803392	9.966250307381033
12209.463807791471	10.11339530771245
12609.66380777955	9.965537335373025
13009.863807797432	9.709681128729098
13410.063807785511	9.466197154847556
13810.263807803392	8.795550618250818
14210.463807791471	8.787898399587503
14610.66380777955	9.046345405693417
15010.863807797432	8.983283820090556
15411.063807785511	7.9939434568070755
15811.263807803392	7.953892656759045
16211.463807791471	7.98701212371531
16611.66380777955	7.5859861971236615
17011.863807797432	7.721638146391266
17412.06380778551	7.772381613360146
17812.263807803392	7.920492847855668
18212.46380779147	7.961408979876316
18612.66380777955	8.258711279426866
19012.863807797432	8.32845397495417
19413.06380778551	8.33672703384654
19813.263807803392	8.566527877904406
20213.46380779147	8.614100796158956
20613.66380777955	8.480333579992564
21013.863807797432	8.610909467132643
21414.06380778551	8.706450752955377
21814.263807803392	8.558471431862872
22214.46380779147	8.771008519839265
22614.66380777955	8.57882214041171
23014.863807797432	8.689302019747696
23415.06380778551	8.701799962474592
23815.263807803392	8.899634738295344
24215.46380779147	8.617632668555071
24615.66380777955	8.485015196328044
25015.863807797432	8.645869454191475
25416.06380778551	8.624108320642385
25816.263807803392	8.510563467138333
26216.46380779147	8.647473893136423
26616.66380777955	8.686899083574263
27016.863807797432	9.271022783420475
27417.06380778551	9.31162338750228
27817.263807803392	9.582657328686151
28217.46380779147	8.64723264241256
28617.66380777955	8.905046067033583
29017.863807797432	8.803095446113273
29418.06380778551	8.685122096530534
29818.263807803392	9.086935219953304
30218.46380779147	8.780548586082542
30618.66380777955	10.007687629251874
31018.863807797432	9.98569429614573
31419.06380778551	10.193643760621201
31819.263807803392	9.651319244673099
32219.46380779147	9.300387608776091
32619.66380777955	9.299932574503185
33019.86380779743	9.238235818628162
33420.06380778551	9.69700776976111
33820.26380780339	9.783723980781511
34220.46380779147	9.564731752065873
34620.66380777955	9.81825975345375
35020.86380779743	10.221946451679582
35421.06380778551	9.942316444739188
35821.26380780339	9.909517108820532
36221.46380779147	9.722382404116685
36621.66380777955	9.91505846207195
37021.86380779743	9.653239026675386
37422.06380778551	9.861472265079609
37822.26380780339	10.110458039344806
38222.46380779147	9.894363180506039
38622.66380777955	9.748496560759337
39022.86380779743	9.738979341057691
39423.06380778551	10.23092867793421
39823.26380780339	10.03766239448523
40223.46380779147	9.770945140199839
40623.66380777955	10.099714707094329
41023.86380779743	9.423748570862964
41424.06380778551	9.696252294772984
41824.26380780339	9.085542071202738
42224.46380779147	9.256295408933186
42624.66380777955	8.936592133021618
43024.86380779743	9.146631800738684
43425.06380778551	8.89288966680475
43825.26380780339	8.794022302077554
44225.46380779147	9.002218378764296
44625.66380777955	9.312393095566897
45025.86380779743	9.896861441862113
45426.06380778551	10.036830987622961
45826.26380780339	10.492138931928785
46226.46380779147	11.013379174701685
46626.66380777955	10.271588589738355
47026.86380779743	9.596494925730566
47427.06380778551	9.448419867235554
47827.26380780339	9.121456318862782
48227.46380779147	8.675936712121773
48627.66380777955	8.666573734669688
