time(s)	flux(cts/s)
800.7817459702492	0.03775825114577022
2402.3817459642887	0.028476843778219286
4003.9817459732294	0.029840216430786503
5605.581745967269	0.05695796067420335
7207.18174597621	0.04152889418121712
8808.78174597025	0.059341842057481595
10410.381745964289	0.04617011746656463
12011.98174597323	0.0436276662120438
13613.581745967269	0.09066453013987137
15215.18174597621	0.0646274929117273
16816.78174597025	0.0348208706236292
18418.38174596429	0.04797428185518662
20019.98174597323	0.03995184590772198
21621.58174596727	0.03303346631384173
23223.18174597621	0.03953078777214574
24824.78174597025	0.04099847194672073
26426.38174596429	0.035866313719904855
28027.98174597323	0.0064786178901208
29629.58174596727	0.023790653319391578
31231.18174597621	0.03191071578942356
32832.78174597025	0.02175129064992051
34434.38174596429	0.027733600664971176
36035.98174597323	0.022826799183059333
37637.58174596727	0.036182409959686586
39239.18174597621	0.02146016430331306
