time(s)	flux(cts/s)
4436.990150749683	0.07149167277582207
6036.990150749683	0.07902747997446627
7636.990150749683	0.0758007032281843
9236.990150749683	0.06567106566385984
10836.990150749683	0.06786923258945493
12436.990150749683	0.09990351955078046
14036.990150749683	0.07783837946601883
15636.990150749683	0.08801248780101825
17236.990150749683	0.07566514753091902
18836.990150749683	0.09618196141918921
20436.990150749683	0.38514990684474465
22036.990150749683	0.7146133135569966
23636.990150749683	0.5039733453411432
25236.990150749683	0.4234659682853135
26836.990150749683	0.3576997981312453
28436.990150749683	0.2253191825349708
30036.990150749683	0.1694214897048951
31636.990150749683	0.14830975846719768
33236.99015074968	0.16416615338239757
34836.99015074968	0.1631599510461988
36436.99015074968	0.12874885467760108
38036.99015074968	0.11744707728844374
39636.99015074968	0.1050291590838897
41236.99015074968	0.0970954621836467
42836.99015074968	0.0774546020057325
