time(s)	flux(cts/s)
200.2592118382454	0.07891671564528636
600.4592118263245	0.08562123744015582
1000.6592118442059	0.10361839760531738
1400.859211832285	0.09162057948414712
1801.0592118501663	0.12088574520771839
2201.2592118382454	0.13289859646978525
2601.4592118263245	0.172048259679307
3001.659211844206	0.1282904314306404
3401.859211832285	0.1642875795783821
3802.0592118501663	0.10519700919385912
4202.259211838245	0.09778758449240683
4602.4592118263245	0.11632844506703337
5002.659211844206	0.1349741881654683
5402.859211832285	0.09918188222962054
5803.059211850166	0.15314455621810807
6203.259211838245	0.11115902035292573
6603.4592118263245	0.056470342190009154
7003.659211844206	0.14065135992276023
7403.859211832285	0.0806514645455774
7804.059211850166	0.09354332387682998
8204.259211838245	0.11630713175846256
8604.459211826324	0.09797013543174275
9004.659211844206	0.14682079006164622
9404.859211832285	0.10587777434181031
9805.059211850166	0.09299237322855415
10205.259211838245	0.13499381756895407
10605.459211826324	0.10552298304418639
11005.659211844206	0.08717713766386706
11405.859211832285	0.08645922885473947
11806.059211850166	0.12300977114570437
12206.259211838245	0.33317118283652986
12606.459211826324	1.2496654639537554
13006.659211844206	1.5713826490352956
13406.859211832285	2.1179223113361716
13807.059211850166	2.462929286455124
14207.259211838245	2.7667923979044273
14607.459211826324	3.05041429707838
15007.659211844206	2.575240268693097
15407.859211832285	2.8456291178309763
15808.059211850166	3.2170293975057773
16208.259211838245	2.839164447912412
16608.459211826324	2.6436704532671405
17008.659211844206	2.426556528045397
17408.859211832285	2.1398954852310377
17809.059211850166	1.7563288995493425
18209.259211838245	1.805716179424045
18609.459211826324	1.7331074605439127
19009.659211844206	1.5940488710284177
19409.859211832285	1.5121287487650472
19810.059211850166	1.3724002226121883
20210.259211838245	1.1786954365871476
20610.459211826324	1.1972155469339196
21010.659211844206	1.1998524916105704
21410.859211832285	1.1712686302827957
21811.059211850166	1.0933514525547432
22211.259211838245	0.9163278856787231
22611.459211826324	0.8137722909786796
23011.659211844206	0.8599967273904511
23411.859211832285	0.7679847250778113
23812.059211850166	0.7367113447895174
24212.259211838245	0.7374259457899078
24612.459211826324	0.6602782557482257
25012.659211844206	0.5756951189811957
25412.859211832285	0.5688815844026863
25813.059211850166	0.5861990289036623
26213.259211838245	0.6049894587310769
26613.459211826324	0.527754487868979
27013.659211844206	0.5764261763554703
27413.859211832285	0.525817308502113
27814.059211850166	0.5248760341967311
28214.259211838245	0.43878775149876437
28614.459211826324	0.4707804156539925
29014.659211844206	0.500067563680399
29414.859211832285	0.4165772627879398
29815.059211850166	0.3688356884191354
30015.159211844206	0.0
