time(s)	flux(cts/s)
204.05359706282616	10.273409017916713
604.2535970509052	10.379787201114087
1004.4535970687866	10.713604161712134
1404.6535970568657	10.634156033825684
1804.853597074747	10.522633040719816
2205.053597062826	11.172305483744502
2605.2535970509052	11.093022123237025
3005.4535970687866	11.11260695519242
3405.6535970568657	11.21957758441688
3805.853597074747	11.624991597360559
4206.053597062826	11.221472508417191
4606.253597050905	11.371456548803032
5006.453597068787	11.348667160010212
5406.653597056866	11.385550937351773
5806.853597074747	11.481153261053288
6207.053597062826	11.795688869373794
6607.253597050905	11.750613235375331
7007.453597068787	11.873104847312469
7407.653597056866	11.499562054010116
7807.853597074747	11.542454615144054
8208.053597062826	11.861500161419173
8608.253597050905	12.246614313999894
9008.453597068787	12.28690119708805
9408.653597056866	11.772474624729398
9808.853597074747	12.137050712330584
10209.053597062826	13.203162622971886
10609.253597050905	13.982122855632504
11009.453597068787	13.868313677588507
11409.653597056866	13.500762525689979
11809.853597074747	13.00313186144964
12210.053597062826	12.859026521215583
12610.253597050905	11.991116868840956
13010.453597068787	12.17364633969198
13410.653597056866	12.106222870139153
13810.853597074747	11.659897122891607
14211.053597062826	11.470401037884638
14611.253597050905	10.662608146300046
15011.453597068787	10.48695968224846
15411.653597056866	10.29367928442184
15811.853597074747	10.040715208873152
16212.053597062826	9.867934663082927
16612.253597050905	10.846454863684482
17012.453597068787	10.70524740281712
17412.653597056866	11.391130784593177
17812.853597074747	12.548701840594267
18213.053597062826	14.198780539827943
18613.253597050905	15.354802879482456
19013.453597068787	15.783399547507745
