time(s)	flux(cts/s)
801.0122920870781	0.29865394614820057
2402.6122920811176	0.27665627168421214
4004.2122920900583	0.28329119595759306
5605.812292084098	0.29623352014364374
7207.412292093039	0.29692765826249895
8809.012292087078	0.2577542250245005
10410.612292081118	0.27635762561687477
12012.212292090058	0.28534798659478855
13613.812292084098	0.2635001847378536
15215.412292093039	0.26557034322967193
16817.012292087078	0.2739482224615934
18418.612292081118	0.30328388519571753
20020.21229209006	0.2906276836199
21621.812292084098	0.2889338013448757
23223.41229209304	0.31981681437515
24825.012292087078	0.35780198523623263
26426.612292081118	0.35455907332364267
28028.21229209006	0.3473503215710985
29629.812292084098	0.3180764123205562
31231.41229209304	0.3428437341547754
32833.01229208708	0.36139064686101097
34434.61229208112	0.3770961687057453
36036.21229209006	0.3969104919894098
37637.8122920841	0.4391893984660913
39239.41229209304	0.45049979320109557
40841.01229208708	0.43082010608549304
42442.61229208112	0.4375453650202672
44044.21229209006	0.5066632010091144
45645.8122920841	0.5099243624991124
47247.41229209304	0.4984818418914186
48849.01229208708	0.5598997819449163
50450.61229208112	0.5710457297130209
52052.21229209006	0.5740680692802144
53653.8122920841	0.5576620261614925
55255.41229209304	0.5806919093504581
56857.01229208708	0.656275797123514
58458.61229208112	0.7178377941150968
60060.21229209006	0.6906199488525845
61661.8122920841	0.6472164155301436
63263.41229209304	0.5781386001293214
64865.01229208708	0.5146211815973509
66466.61229208112	0.46185009096318785
68068.21229209006	0.48207530108682506
69669.8122920841	0.4336243371451902
71271.41229209304	0.429944800929238
72873.01229208708	0.40536076168354973
