Year,Lx,Lx Uncert,Preflare limit year,Preflare limit Lx,year derived t-t_preflare (years),L-L_preflare,(L-L_preflare)/L_preflare,MJD,Preflare limit MJD,t-t_preflare (days),t-t_preflare (years),,,,,,,,,,,,,,
2008.75,2.95E+47,1.83E+46,2005.41,5.39E+45,3.34,2.90E+47,5.38E+01,54703.4,53484.8,1218.6,3.3386301369863,,,,,,,,,,,,,,
2008.75,5.63E+46,4.27E+45,2005.41,5.39E+45,3.34,5.09E+46,9.45E+00,54704.9,53484.8,1220.1,3.3427397260274,,,,,,,,,,,,,,
2008.75,7.44E+46,3.60E+45,2005.41,5.39E+45,3.34,6.90E+46,1.28E+01,54705.7,53484.8,1220.9,3.34493150684932,,,,,,,,,,,,,,
2008.76,1.51E+47,5.22E+45,2005.41,5.39E+45,3.35,1.45E+47,2.70E+01,54707.8,53484.8,1223,3.35068493150685,,,,,,,,,,,,,,
2008.76,1.56E+47,5.77E+45,2005.41,5.39E+45,3.35,1.51E+47,2.80E+01,54709.6,53484.8,1224.8,3.35561643835616,,,,,,,,,,,,,,
2008.76,1.42E+47,5.25E+45,2005.41,5.39E+45,3.35,1.36E+47,2.53E+01,54710.8,53484.8,1226,3.35890410958904,,,,,,,,,,,,,,
2008.77,8.43E+46,3.16E+45,2005.41,5.39E+45,3.36,7.89E+46,1.46E+01,54711.8,53484.8,1227,3.36164383561644,,,,,,,,,,,,,,
2008.77,1.90E+47,5.61E+45,2005.41,5.39E+45,3.36,1.84E+47,3.42E+01,54712.2,53484.8,1227.4,3.3627397260274,,,,,,,,,,,,,,
2008.77,1.01E+48,3.27E+46,2005.41,5.39E+45,3.36,1.00E+48,1.86E+02,54713.7,53484.8,1228.9,3.36684931506849,,,,,,,,,,,,,,
2008.77,2.61E+46,2.26E+45,2005.41,5.39E+45,3.36,2.07E+46,3.84E+00,54714,53484.8,1229.2,3.36767123287671,,,,,,,,,,,,,,
2008.78,1.16E+48,4.08E+46,2005.41,5.39E+45,3.37,1.15E+48,2.14E+02,54715.6,53484.8,1230.8,3.37205479452055,,,,,,,,,,,,,,
2008.78,6.89E+46,7.09E+45,2005.41,5.39E+45,3.37,6.35E+46,1.18E+01,54716.6,53484.8,1231.8,3.37479452054795,,,,,,,,,,,,,,
2008.78,2.94E+46,1.99E+45,2005.41,5.39E+45,3.37,2.41E+46,4.46E+00,54717.4,53484.8,1232.6,3.37698630136986,,,,,,,,,,,,,,
2008.78,0,0,2005.41,5.39E+45,3.37,-5.39E+45,-1.00E+00,54718.1,53484.8,1233.3,3.37890410958904,,,,,,,,,,,,,,
2008.79,3.45E+47,1.06E+46,2005.41,5.39E+45,3.38,3.40E+47,6.31E+01,54719.7,53484.8,1234.9,3.38328767123288,,,,,,,,,,,,,,
2008.79,8.54E+46,3.81E+45,2005.41,5.39E+45,3.38,8.00E+46,1.49E+01,54720.5,53484.8,1235.7,3.38547945205479,,,,,,,,,,,,,,
2008.79,1.75E+47,5.50E+45,2005.41,5.39E+45,3.38,1.70E+47,3.16E+01,54721.9,53484.8,1237.1,3.38931506849315,,,,,,,,,,,,,,
2008.8,8.50E+47,2.69E+46,2005.41,5.39E+45,3.39,8.45E+47,1.57E+02,54722.9,53484.8,1238.1,3.39205479452055,,,,,,,,,,,,,,
2008.81,8.60E+46,5.94E+45,2005.41,5.39E+45,3.4,8.07E+46,1.50E+01,54725.8,53484.8,1241,3.4,,,,,,,,,,,,,,
2008.81,1.59E+47,7.78E+45,2005.41,5.39E+45,3.4,1.54E+47,2.85E+01,54726.7,53484.8,1241.9,3.40246575342466,,,,,,,,,,,,,,
2008.82,5.13E+46,2.37E+45,2005.41,5.39E+45,3.41,4.59E+46,8.52E+00,54732.2,53484.8,1247.4,3.41753424657534,,,,,,,,,,,,,,
2008.83,3.31E+47,8.96E+45,2005.41,5.39E+45,3.42,3.25E+47,6.04E+01,54733.4,53484.8,1248.6,3.42082191780822,,,,,,,,,,,,,,
2008.83,7.02E+46,3.04E+45,2005.41,5.39E+45,3.42,6.48E+46,1.20E+01,54734.1,53484.8,1249.3,3.4227397260274,,,,,,,,,,,,,,
2008.83,1.58E+47,4.44E+45,2005.41,5.39E+45,3.42,1.52E+47,2.83E+01,54735.2,53484.8,1250.4,3.42575342465753,,,,,,,,,,,,,,
2008.83,1.49E+47,4.30E+45,2005.41,5.39E+45,3.42,1.44E+47,2.67E+01,54736.2,53484.8,1251.4,3.42849315068493,,,,,,,,,,,,,,
2008.84,2.09E+47,6.30E+45,2005.41,5.39E+45,3.43,2.04E+47,3.78E+01,54737.2,53484.8,1252.4,3.43123287671233,,,,,,,,,,,,,,
2008.84,1.16E+47,3.79E+45,2005.41,5.39E+45,3.43,1.11E+47,2.06E+01,54738.1,53484.8,1253.3,3.43369863013699,,,,,,,,,,,,,,
2008.84,1.88E+47,4.95E+45,2005.41,5.39E+45,3.43,1.83E+47,3.39E+01,54739.1,53484.8,1254.3,3.43643835616438,,,,,,,,,,,,,,
2008.85,1.58E+47,4.17E+45,2005.41,5.39E+45,3.44,1.53E+47,2.83E+01,54740.2,53484.8,1255.4,3.43945205479452,,,,,,,,,,,,,,
2008.85,1.92E+47,4.59E+45,2005.41,5.39E+45,3.44,1.87E+47,3.47E+01,54741.2,53484.8,1256.4,3.44219178082192,,,,,,,,,,,,,,
2008.86,1.85E+44,2.81E+44,2005.41,5.39E+45,3.45,-5.20E+45,-9.66E-01,54744.5,53484.8,1259.7,3.45123287671233,,,,,,,,,,,,,,
2008.87,1.37E+47,7.55E+45,2005.41,5.39E+45,3.46,1.32E+47,2.45E+01,54749.9,53484.8,1265.1,3.46602739726027,,,,,,,,,,,,,,
2008.92,2.12E+45,1.35E+45,2005.41,5.39E+45,3.51,-3.27E+45,-6.07E-01,54765.9,53484.8,1281.1,3.50986301369863,,,,,,,,,,,,,,
2009.08,1.04E+45,5.10E+44,2005.41,5.39E+45,3.67,-4.35E+45,-8.08E-01,54825.2,53484.8,1340.4,3.67232876712329,,,,,,,,,,,,,,
2009.08,2.73E+46,2.47E+45,2005.41,5.39E+45,3.67,2.19E+46,4.07E+00,54826.2,53484.8,1341.4,3.67506849315068,,,,,,,,,,,,,,
2009.09,1.61E+44,4.91E+44,2005.41,5.39E+45,3.68,-5.23E+45,-9.70E-01,54827.7,53484.8,1342.9,3.67917808219178,,,,,,,,,,,,,,
2009.09,2.74E+46,2.87E+45,2005.41,5.39E+45,3.68,2.20E+46,4.08E+00,54829,53484.8,1344.2,3.6827397260274,,,,,,,,,,,,,,
2009.09,-6.67E+43,2.73E+43,2005.41,5.39E+45,3.68,-5.45E+45,-1.01E+00,54830.2,53484.8,1345.4,3.68602739726027,,,,,,,,,,,,,,
2009.09,2.87E+46,2.70E+45,2005.41,5.39E+45,3.68,2.33E+46,4.33E+00,54831.7,53484.8,1346.9,3.69013698630137,,,,,,,,,,,,,,
2009.1,1.29E+45,5.99E+44,2005.41,5.39E+45,3.69,-4.09E+45,-7.60E-01,54832.5,53484.8,1347.7,3.69232876712329,,,,,,,,,,,,,,
2009.15,-2.59E+43,1.85E+43,2005.41,5.39E+45,3.74,-5.41E+45,-1.00E+00,54852.7,53484.8,1367.9,3.74767123287671,,,,,,,,,,,,,,
2009.15,4.58E+45,1.39E+45,2005.41,5.39E+45,3.74,-8.09E+44,-1.50E-01,54853.7,53484.8,1368.9,3.75041095890411,,,,,,,,,,,,,,
2009.15,4.05E+46,4.74E+45,2005.41,5.39E+45,3.74,3.51E+46,6.52E+00,54854.3,53484.8,1369.5,3.75205479452055,,,,,,,,,,,,,,
2009.15,4.75E+44,7.19E+44,2005.41,5.39E+45,3.74,-4.91E+45,-9.12E-01,54855.7,53484.8,1370.9,3.7558904109589,,,,,,,,,,,,,,
2009.16,-2.05E+43,2.05E+43,2005.41,5.39E+45,3.75,-5.41E+45,-1.00E+00,54856.3,53484.8,1371.5,3.75753424657534,,,,,,,,,,,,,,
2009.16,-1.21E+44,4.94E+43,2005.41,5.39E+45,3.75,-5.51E+45,-1.02E+00,54857.3,53484.8,1372.5,3.76027397260274,,,,,,,,,,,,,,
2009.16,6.46E+44,4.84E+44,2005.41,5.39E+45,3.75,-4.74E+45,-8.80E-01,54858.5,53484.8,1373.7,3.76356164383562,,,,,,,,,,,,,,
2009.49,-4.54E+43,1.44E+43,2005.41,5.39E+45,4.08,-5.43E+45,-1.01E+00,54974.1,53484.8,1489.3,4.08027397260274,,,,,,,,,,,,,,
2009.49,3.14E+46,1.67E+45,2005.41,5.39E+45,4.08,2.60E+46,4.83E+00,54975.9,53484.8,1491.1,4.08520547945205,,,,,,,,,,,,,,
2009.5,1.03E+47,2.91E+45,2005.41,5.39E+45,4.09,9.73E+46,1.81E+01,54977.7,53484.8,1492.9,4.09013698630137,,,,,,,,,,,,,,
2009.71,1.60E+47,8.08E+45,2005.41,5.39E+45,4.3,1.55E+47,2.87E+01,55055.3,53484.8,1570.5,4.3027397260274,,,,,,,,,,,,,,
2009.71,2.05E+44,2.29E+44,2005.41,5.39E+45,4.3,-5.18E+45,-9.62E-01,55056.5,53484.8,1571.7,4.30602739726027,,,,,,,,,,,,,,
2009.71,-1.97E+43,4.78E+44,2005.41,5.39E+45,4.3,-5.41E+45,-1.00E+00,55057,53484.8,1572.2,4.30739726027397,,,,,,,,,,,,,,
2009.72,7.88E+46,3.68E+45,2005.41,5.39E+45,4.31,7.34E+46,1.36E+01,55058.1,53484.8,1573.3,4.31041095890411,,,,,,,,,,,,,,
2009.72,2.23E+46,4.17E+45,2005.41,5.39E+45,4.31,1.69E+46,3.14E+00,55059.5,53484.8,1574.7,4.31424657534247,,,,,,,,,,,,,,
2009.72,1.28E+45,5.00E+44,2005.41,5.39E+45,4.31,-4.11E+45,-7.62E-01,55060.4,53484.8,1575.6,4.31671232876712,,,,,,,,,,,,,,
2009.72,2.93E+46,2.12E+45,2005.41,5.39E+45,4.31,2.40E+46,4.45E+00,55061,53484.8,1576.2,4.31835616438356,,,,,,,,,,,,,,
2009.73,2.10E+47,7.17E+45,2005.41,5.39E+45,4.32,2.04E+47,3.79E+01,55062.4,53484.8,1577.6,4.32219178082192,,,,,,,,,,,,,,
2009.73,5.39E+45,1.56E+45,2005.41,5.39E+45,4.32,0.00E+00,0.00E+00,55062.6,53484.8,1577.8,4.3227397260274,,,,,,,,,,,,,,
2009.73,1.26E+44,1.75E+44,2005.41,5.39E+45,4.32,-5.26E+45,-9.77E-01,55063.3,53484.8,1578.5,4.32465753424658,,,,,,,,,,,,,,
2009.74,8.68E+44,6.19E+44,2005.41,5.39E+45,4.33,-4.52E+45,-8.39E-01,55064.9,53484.8,1580.1,4.32904109589041,,,,,,,,,,,,,,
2009.74,6.61E+44,3.67E+44,2005.41,5.39E+45,4.33,-4.73E+45,-8.77E-01,55065.8,53484.8,1581,4.33150684931507,,,,,,,,,,,,,,
2009.74,1.56E+47,5.07E+45,2005.41,5.39E+45,4.33,1.50E+47,2.79E+01,55066.4,53484.8,1581.6,4.33315068493151,,,,,,,,,,,,,,
2009.74,2.05E+47,5.86E+45,2005.41,5.39E+45,4.33,2.00E+47,3.71E+01,55067.4,53484.8,1582.6,4.3358904109589,,,,,,,,,,,,,,
2009.75,4.13E+46,3.05E+45,2005.41,5.39E+45,4.34,3.59E+46,6.67E+00,55068.4,53484.8,1583.6,4.3386301369863,,,,,,,,,,,,,,
2009.75,9.62E+46,4.57E+45,2005.41,5.39E+45,4.34,9.08E+46,1.69E+01,55069.9,53484.8,1585.1,4.3427397260274,,,,,,,,,,,,,,
2009.75,1.44E+47,5.55E+45,2005.41,5.39E+45,4.34,1.39E+47,2.57E+01,55070.4,53484.8,1585.6,4.3441095890411,,,,,,,,,,,,,,
2009.75,5.64E+45,1.09E+45,2005.41,5.39E+45,4.34,2.54E+44,4.72E-02,55071.4,53484.8,1586.6,4.34684931506849,,,,,,,,,,,,,,
2009.76,3.41E+45,8.59E+44,2005.41,5.39E+45,4.35,-1.97E+45,-3.66E-01,55072.4,53484.8,1587.6,4.34958904109589,,,,,,,,,,,,,,
2009.76,2.01E+45,5.18E+44,2005.41,5.39E+45,4.35,-3.38E+45,-6.28E-01,55073.7,53484.8,1588.9,4.35315068493151,,,,,,,,,,,,,,
2009.76,1.00E+45,4.36E+44,2005.41,5.39E+45,4.35,-4.38E+45,-8.14E-01,55074.7,53484.8,1589.9,4.3558904109589,,,,,,,,,,,,,,
2009.76,2.78E+47,6.83E+45,2005.41,5.39E+45,4.35,2.72E+47,5.05E+01,55075.6,53484.8,1590.8,4.35835616438356,,,,,,,,,,,,,,
2009.77,2.41E+45,6.35E+44,2005.41,5.39E+45,4.36,-2.97E+45,-5.52E-01,55076.8,53484.8,1592,4.36164383561644,,,,,,,,,,,,,,
2009.77,2.48E+46,2.99E+45,2005.41,5.39E+45,4.36,1.95E+46,3.61E+00,55077.3,53484.8,1592.5,4.36301369863014,,,,,,,,,,,,,,
2009.78,4.43E+45,9.51E+44,2005.41,5.39E+45,4.37,-9.61E+44,-1.78E-01,55080.8,53484.8,1596,4.37260273972603,,,,,,,,,,,,,,
2009.78,1.83E+47,6.51E+45,2005.41,5.39E+45,4.37,1.78E+47,3.30E+01,55081.8,53484.8,1597,4.37534246575342,,,,,,,,,,,,,,
2009.78,4.26E+45,1.01E+45,2005.41,5.39E+45,4.37,-1.12E+45,-2.09E-01,55083,53484.8,1598.2,4.3786301369863,,,,,,,,,,,,,,
2009.78,1.31E+47,4.57E+45,2005.41,5.39E+45,4.37,1.26E+47,2.34E+01,55083,53484.8,1598.2,4.3786301369863,,,,,,,,,,,,,,
2009.8,5.24E+44,3.39E+44,2005.41,5.39E+45,4.39,-4.86E+45,-9.03E-01,55087.9,53484.8,1603.1,4.39205479452055,,,,,,,,,,,,,,
2009.81,1.02E+45,5.03E+44,2005.41,5.39E+45,4.4,-4.37E+45,-8.10E-01,55090.9,53484.8,1606.1,4.40027397260274,,,,,,,,,,,,,,
2009.81,2.20E+47,5.44E+45,2005.41,5.39E+45,4.4,2.15E+47,3.99E+01,55092.1,53484.8,1607.3,4.40356164383562,,,,,,,,,,,,,,
2009.81,2.94E+47,6.23E+45,2005.41,5.39E+45,4.4,2.89E+47,5.36E+01,55093.5,53484.8,1608.7,4.40739726027397,,,,,,,,,,,,,,
2010.05,1.01E+46,7.74E+45,2005.41,5.39E+45,4.64,4.72E+45,8.77E-01,55178,53484.8,1693.2,4.63890410958904,,,,,,,,,,,,,,
2010.09,2.66E+46,1.09E+46,2005.41,5.39E+45,4.68,2.13E+46,3.94E+00,55192,53484.8,1707.2,4.6772602739726,,,,,,,,,,,,,,
2010.94,6.94E+44,4.91E+44,2005.41,5.39E+45,5.53,-4.69E+45,-8.71E-01,55503.2,53484.8,2018.4,5.52986301369863,,,,,,,,,,,,,,
2010.94,1.37E+47,6.81E+45,2005.41,5.39E+45,5.53,1.31E+47,2.44E+01,55503.7,53484.8,2018.9,5.53123287671233,,,,,,,,,,,,,,
2011.01,5.98E+47,5.16E+46,2005.41,5.39E+45,5.6,5.92E+47,1.10E+02,55530,53484.8,2045.2,5.60328767123288,,,,,,,,,,,,,,
2011.08,2.75E+46,3.09E+45,2005.41,5.39E+45,5.67,2.21E+46,4.10E+00,55554,53484.8,2069.2,5.66904109589041,,,,,,,,,,,,,,
2011.08,2.57E+46,2.94E+45,2005.41,5.39E+45,5.67,2.03E+46,3.77E+00,55555,53484.8,2070.2,5.67178082191781,,,,,,,,,,,,,,
2011.08,1.10E+47,5.38E+45,2005.41,5.39E+45,5.67,1.05E+47,1.95E+01,55555.5,53484.8,2070.7,5.67315068493151,,,,,,,,,,,,,,
2011.09,1.89E+47,6.70E+45,2005.41,5.39E+45,5.68,1.83E+47,3.40E+01,55556.4,53484.8,2071.6,5.67561643835616,,,,,,,,,,,,,,
2011.09,7.04E+45,1.49E+45,2005.41,5.39E+45,5.68,1.66E+45,3.08E-01,55557,53484.8,2072.2,5.6772602739726,,,,,,,,,,,,,,
2011.09,2.62E+44,2.96E+44,2005.41,5.39E+45,5.68,-5.13E+45,-9.51E-01,55557.4,53484.8,2072.6,5.67835616438356,,,,,,,,,,,,,,
2011.09,1.41E+45,6.39E+44,2005.41,5.39E+45,5.68,-3.97E+45,-7.38E-01,55558.4,53484.8,2073.6,5.68109589041096,,,,,,,,,,,,,,
2011.09,7.93E+45,1.57E+45,2005.41,5.39E+45,5.68,2.54E+45,4.72E-01,55558.9,53484.8,2074.1,5.68246575342466,,,,,,,,,,,,,,
2011.09,9.79E+45,1.61E+45,2005.41,5.39E+45,5.68,4.40E+45,8.17E-01,55559.5,53484.8,2074.7,5.6841095890411,,,,,,,,,,,,,,
2011.09,7.93E+44,5.40E+44,2005.41,5.39E+45,5.68,-4.59E+45,-8.53E-01,55560,53484.8,2075.2,5.68547945205479,,,,,,,,,,,,,,
2011.09,1.55E+45,6.65E+44,2005.41,5.39E+45,5.68,-3.83E+45,-7.12E-01,55560.5,53484.8,2075.7,5.68684931506849,,,,,,,,,,,,,,
2011.09,4.87E+45,1.21E+45,2005.41,5.39E+45,5.68,-5.19E+44,-9.63E-02,55561,53484.8,2076.2,5.68821917808219,,,,,,,,,,,,,,
2011.09,5.18E+46,3.87E+46,2005.41,5.39E+45,5.68,4.64E+46,8.62E+00,55562,53484.8,2077.2,5.69095890410959,,,,,,,,,,,,,,
2011.09,2.57E+46,7.75E+45,2005.41,5.39E+45,5.68,2.03E+46,3.77E+00,55562.5,53484.8,2077.7,5.69232876712329,,,,,,,,,,,,,,
2011.09,1.73E+47,7.48E+45,2005.41,5.39E+45,5.68,1.68E+47,3.12E+01,55562.9,53484.8,2078.1,5.69342465753425,,,,,,,,,,,,,,
2011.1,2.99E+47,3.12E+46,2005.41,5.39E+45,5.69,2.93E+47,5.45E+01,55563.5,53484.8,2078.7,5.69506849315068,,,,,,,,,,,,,,
2011.1,1.52E+46,2.24E+45,2005.41,5.39E+45,5.69,9.85E+45,1.83E+00,55563.9,53484.8,2079.1,5.69616438356164,,,,,,,,,,,,,,
2011.1,1.38E+45,7.21E+44,2005.41,5.39E+45,5.69,-4.01E+45,-7.44E-01,55564.4,53484.8,2079.6,5.69753424657534,,,,,,,,,,,,,,
2011.1,1.53E+47,7.64E+45,2005.41,5.39E+45,5.69,1.48E+47,2.75E+01,55564.9,53484.8,2080.1,5.69890410958904,,,,,,,,,,,,,,
