Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
665.866	2721.515	-544.084	1.120601504e-11	2.810698176e-12	-2.810698176e-12
3433.174	41.964	-45.792	8.95923424e-12	2.013886336e-12	-2.013886336e-12
3510.278	37.572	-35.140	1.075964736e-11	2.418589536e-12	-2.418589536e-12
3575.509	32.517	-27.659	1.300406624e-11	2.92694688e-12	-2.92694688e-12
3640.278	22.909	-32.252	1.4870504e-11	3.257188e-12	-3.257188e-12
3693.487	27.367	-30.301	1.352806048e-11	3.04088224e-12	-3.04088224e-12
3768.775	39.836	-47.920	8.88728192e-12	2.000343488e-12	-2.000343488e-12
3840.397	35.911	-31.786	1.146014848e-11	2.582844e-12	-2.582844e-12
3911.744	32.262	-35.436	1.148900192e-11	2.582536e-12	-2.582536e-12
3978.817	30.379	-34.811	1.18974944e-11	2.681412096e-12	-2.681412096e-12
4046.261	25.618	-37.065	1.474143616e-11	3.309275904e-12	-3.309275904e-12
4133.216	28.927	-61.337	1.393066752e-11	3.062338048e-12	-3.062338048e-12
4190.663	46.699	-28.521	1.028269088e-11	2.32976128e-12	-2.32976128e-12
4272.920	32.139	-35.559	1.411912832e-11	3.17774864e-12	-3.17774864e-12
4342.959	57.378	-37.900	1.429652928e-11	3.217409536e-12	-3.217409536e-12
4497.306	88.573	-96.969	7.19017728e-12	1.654385216e-12	-1.654385216e-12
4623.289	45.331	-37.411	1.28185552e-11	2.900309632e-12	-2.900309632e-12
4725.909	53.032	-57.289	6.88156832e-12	1.59293904e-12	-1.59293904e-12
4808.990	32.634	-30.048	1.21949344e-11	2.78889424e-12	-2.78889424e-12
4873.894	45.457	-32.269	9.75345536e-12	2.24859008e-12	-2.24859008e-12
4956.903	52.711	-37.552	1.125340128e-11	2.62848432e-12	-2.62848432e-12
5055.638	76.834	-46.024	1.09070016e-11	2.506286464e-12	-2.506286464e-12
5167.283	32.887	-34.810	1.2559712e-11	2.868238208e-12	-2.868238208e-12
5281.316	63.616	-81.147	6.46411392e-12	1.484252e-12	-1.484252e-12
5392.151	60.595	-47.219	7.41732288e-12	1.664206016e-12	-1.664206016e-12
5516.853	60.632	-64.107	8.2912016e-12	1.832118464e-12	-1.832118464e-12
5626.034	64.281	-48.548	1.030406784e-11	2.33421584e-12	-2.33421584e-12
5730.294	64.510	-39.980	1.540576576e-11	3.407901024e-12	-3.407901024e-12
5839.296	35.743	-44.491	1.661277728e-11	2.862286944e-12	-2.862286944e-12
27536.385	145.458	-140.376	6.85647424e-12	1.563417504e-12	-1.563417504e-12
27936.788	163.776	-254.946	4.64758976e-12	1.072774208e-12	-1.072774208e-12
28494.194	333.483	-393.630	5.02722176e-12	8.37252768e-13	-8.37252768e-13
33492.913	79.181	-93.824	3.3018304e-12	8.6982016e-13	-8.6982016e-13
33664.081	65.973	-91.987	4.88889984e-12	1.100651904e-12	-1.100651904e-12
33803.246	57.189	-73.192	5.91427584e-12	1.340645152e-12	-1.340645152e-12
33922.719	60.575	-62.284	6.25272384e-12	1.413479584e-12	-1.413479584e-12
34076.394	89.933	-93.101	4.20223584e-12	9.512536e-13	-9.512536e-13
34251.256	70.525	-84.928	5.22393344e-12	1.147362304e-12	-1.147362304e-12
34449.707	112.769	-127.926	4.64483008e-12	8.7313424e-13	-8.7313424e-13
38892.110	856.026	-1152.163	4.05297024e-12	7.0584624e-13	-7.0584624e-13
79069.977	155.938	-147.447	2.126829408e-12	5.5504416e-13	-5.5504416e-13
79466.225	271.183	-240.309	1.22574144e-12	3.224830048e-13	-3.224830048e-13
79955.423	268.396	-218.015	1.91352832e-12	4.10756192e-13	-4.10756192e-13
84169.147	638.161	-550.299	9.78926784e-13	1.906665728e-13	-1.906665728e-13
108040.965	1107.989	-714.818	6.71090464e-13	1.311239424e-13	-1.311239424e-13
113645.174	5895.356	-567.029	8.34943296e-13	1.773040192e-13	-1.773040192e-13
160268.178	4112.075	-2047.862	3.6862672e-13	1.010980608e-13	-1.010980608e-13
165369.948	4766.626	-989.695	4.18748352e-13	1.006016704e-13	-1.006016704e-13
418438.821	45904.666	-137665.464	1.270210656e-13	3.12266944e-14	-3.12266944e-14
646714.882	155549.272	-63726.552	7.975264e-14	8.0e-17	0
