Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
50.4146756010743	3.31511240427775	-3.65103062456135	2.47193339681825e-10	4.69708225258684e-11	-4.70795665376332e-11
82.251	6.792	-5.745	2.97900564e-10	6.4069564e-11	-6.4069564e-11
97.448	9.146	-8.405	2.22319448e-10	4.641195e-11	-4.641195e-11
112.360	6.772	-5.765	3.1656248e-10	6.616506e-11	-6.616506e-11
127.721	6.454	-8.590	2.70311652e-10	5.536622e-11	-5.536622e-11
140.627	8.592	-6.452	2.24371628e-10	5.04466872e-11	-5.04466872e-11
161.769	7.509	-12.550	1.706692e-10	3.8425244e-11	-3.8425244e-11
177.429	9.400	-8.151	2.26837988e-10	4.74681532e-11	-4.74681532e-11
193.405	8.467	-6.577	2.38423484e-10	5.2300456e-11	-5.2300456e-11
228.201	26.325	-26.329	3.08285952e-11	6.9416984e-12	-6.9416984e-12
287.092	42.654	-32.566	1.56915408e-11	3.52378936e-12	-3.52378936e-12
384.142	70.969	-54.397	9.3344368e-12	2.10221128e-12	-2.10221128e-12
524.620	50.843	-69.508	1.06796404e-11	2.29174088e-12	-2.29174088e-12
1218.227	5502.129	-642.764	9.3566824e-13	1.44682512e-13	-1.44682512e-13
