Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
95.956	3.292	-2.496	1.97403442e-10	3.76237179e-11	-3.80350864e-11
108.261	3.528	-9.013	1.815578605e-10	3.54780781e-11	-3.55999445e-11
115.038	2.432	-3.249	1.983880198e-10	3.75106653e-11	-3.76192416e-11
119.600	2.501	-2.130	2.432957188e-10	4.59883611e-11	-4.61097417e-11
126.225	3.307	-4.124	1.512823187e-10	2.858838269e-11	-2.865758143e-11
132.774	4.218	-3.241	1.545255889e-10	2.828909172e-11	-2.836250651e-11
139.125	2.582	-2.132	2.389436795e-10	4.51618765e-11	-4.52777745e-11
144.720	3.097	-3.013	1.888109239e-10	3.457976797e-11	-3.468156736e-11
151.194	3.395	-3.378	1.637754638e-10	3.199114797e-11	-3.208914424e-11
158.919	4.113	-4.329	1.412359053e-10	2.58961242e-11	-2.599929077e-11
167.956	3.117	-4.924	1.453758235e-10	2.669154189e-11	-2.68336488e-11
183.207	6.244	-12.134	9.46524392e-11	1.795100053e-11	-1.805587434e-11
195.207	5.238	-5.757	1.043117394e-10	1.980909531e-11	-1.995198991e-11
206.909	8.194	-6.463	1.375957365e-10	2.613550909e-11	-2.63299783e-11
222.550	10.442	-7.448	9.68610595e-11	1.9003455e-11	-1.914563131e-11
238.222	5.377	-5.230	1.057962748e-10	2.076522952e-11	-2.092971099e-11
258.008	17.163	-14.409	6.2041865e-11	1.1421505e-11	-1.151358492e-11
282.765	5.951	-7.594	8.27561688e-11	1.623561644e-11	-1.635649736e-11
185.797	121.919	-83.703	6.54946191e-11	1.468312803e-11	-1.468312803e-11
328.073	19.759	-20.358	3.72276174e-11	8.34599542e-12	-8.34599542e-12
370.889	37.118	-23.057	2.483782625e-11	5.56834717e-12	-5.56834717e-12
437.546	45.681	-29.538	2.082959802e-11	4.5907406e-12	-4.5907406e-12
521.667	41.794	-38.440	1.853672265e-11	4.17743584e-12	-4.17743584e-12
606.201	47.523	-42.740	1.650563102e-11	3.70036983e-12	-3.70036983e-12
724.099	87.586	-70.375	9.29607101e-12	2.094963573e-12	-2.094963573e-12
888.387	63.708	-76.702	7.85112137e-12	1.76482118e-12	-1.76482118e-12
999.106	70.832	-47.011	6.83019879e-12	1.543650667e-12	-1.543650667e-12
1115.076	52.648	-45.137	8.28400734e-12	1.862237266e-12	-1.862237266e-12
1238.360	57.237	-70.636	6.66117509e-12	1.457268487e-12	-1.457268487e-12
1335.801	35.016	-40.204	1.075063255e-11	2.42319122e-12	-2.42319122e-12
1454.591	54.128	-83.775	5.8589909e-12	1.320615723e-12	-1.320615723e-12
1610.251	76.487	-101.532	3.354188403e-12	8.84810789e-13	-8.84810789e-13
1809.090	73.219	-122.352	4.10295229e-12	9.29773314e-13	-9.29773314e-13
1992.976	82.397	-110.667	4.15263228e-12	9.41031035e-13	-9.41031035e-13
2169.604	101.340	-94.231	4.12428585e-12	9.29613694e-13	-9.29613694e-13
2421.143	133.116	-150.199	2.680353961e-12	6.23617296e-13	-6.23617296e-13
6026.579	215.137	-316.432	1.294670186e-12	3.405396234e-13	-3.405396234e-13
6439.455	133.226	-197.739	1.903039955e-12	4.95001399e-13	-4.95001399e-13
6769.279	159.441	-196.597	1.769537604e-12	4.60275721e-13	-4.60275721e-13
7049.557	152.461	-120.837	2.309536575e-12	5.99256508e-13	-5.99256508e-13
7344.645	195.861	-142.627	1.86076321e-12	4.84004622e-13	-4.84004622e-13
7909.793	428.023	-369.288	1.462931527e-12	2.812670613e-13	-2.812670613e-13
11929.255	198.441	-298.964	1.71909699e-12	4.49503106e-13	-4.49503106e-13
12244.207	124.191	-116.511	3.406667295e-12	7.68254183e-13	-7.68254183e-13
12567.068	210.022	-198.670	1.488780251e-12	3.91267137e-13	-3.91267137e-13
12958.196	147.353	-181.106	1.867053626e-12	4.86338544e-13	-4.86338544e-13
13332.422	252.025	-226.873	1.270135204e-12	3.338048739e-13	-3.338048739e-13
13799.001	324.504	-214.554	1.674472096e-12	3.59456259e-13	-3.59456259e-13
17616.287	188.136	-210.526	1.755736373e-12	4.59991528e-13	-4.59991528e-13
18063.958	196.797	-259.534	1.578879148e-12	4.10638759e-13	-4.10638759e-13
18606.030	329.193	-345.275	1.066296647e-12	2.800486749e-13	-2.800486749e-13
19382.463	525.583	-447.240	1.062766963e-12	2.311477346e-13	-2.311477346e-13
23595.718	308.934	-322.909	1.265251526e-12	3.326762564e-13	-3.326762564e-13
24183.998	304.857	-279.347	1.445930262e-12	3.76045982e-13	-3.76045982e-13
25139.124	553.229	-650.268	1.023578518e-12	2.18914319e-13	-2.18914319e-13
29753.160	408.794	-792.789	7.18160222e-13	1.906452353e-13	-1.906452353e-13
30868.900	609.382	-706.946	8.38927673e-13	1.880226093e-13	-1.880226093e-13
35603.844	446.757	-637.093	7.12494753e-13	1.895063813e-13	-1.895063813e-13
36693.819	570.312	-643.217	9.61767408e-13	1.886680293e-13	-1.886680293e-13
42081.494	965.630	-1146.878	6.18178071e-13	1.160276045e-13	-1.160276045e-13
47994.915	837.265	-1003.093	5.57007523e-13	1.225485326e-13	-1.225485326e-13
53709.738	909.750	-755.097	5.53521561e-13	1.460914069e-13	-1.460914069e-13
58446.736	581.942	-679.019	4.7177079e-13	1.299390774e-13	-1.299390774e-13
59842.444	560.229	-813.767	4.95312658e-13	1.241051052e-13	-1.241051052e-13
64729.279	993.167	-1175.647	2.871564494e-13	7.69360419e-14	-7.69360419e-14
76568.317	1192.761	-1441.840	3.62303741e-13	7.96472223e-14	-7.96472223e-14
82577.355	866.090	-1523.857	4.14929414e-13	9.38116582e-14	-9.38116582e-14
91385.079	3637.680	-4018.477	2.59162502e-13	5.53556261e-14	-5.53556261e-14
105399.243	6963.247	-6511.899	1.569004916e-13	3.65492671e-14	-3.65492671e-14
124067.564	5696.080	-7841.026	1.469370459e-13	3.47550342e-14	-3.47550342e-14
146363.647	6498.059	-12551.409	1.089379434e-13	2.774022447e-14	-2.774022447e-14
163045.518	7157.188	-6381.556	1.159041419e-13	3.068640715e-14	-3.068640715e-14
182670.000	16512.538	-8955.658	6.70980367e-14	1.786082911e-14	-1.786082911e-14
210042.206	6480.366	-7422.051	1.228798482e-13	3.18450922e-14	-3.18450922e-14
231441.985	19761.423	-10902.232	5.10467189e-14	1.461824597e-14	-1.461824597e-14
261182.938	7419.955	-6473.909	1.242337034e-13	3.011446093e-14	-3.011446093e-14
283094.754	20186.904	-11044.143	6.21182744e-14	1.603333279e-14	-1.603333279e-14
321103.309	22679.238	-13839.515	4.11686699e-14	1.22502451e-14	-1.22502451e-14
365231.585	19051.163	-18021.851	4.70399793e-14	1.306450836e-14	-1.306450836e-14
409820.151	26543.006	-21531.010	3.48254752e-14	1.027698102e-14	-1.027698102e-14
474418.657	25542.871	-34551.192	3.074146911e-14	8.88519178e-15	-8.88519178e-15
546424.347	34223.708	-42979.998	2.074641518e-14	6.40134843e-15	-6.40134843e-15
655088.389	105093.237	-70621.825	8.31827359e-15	3.366120692e-15	-3.366120692e-15
847710.304	74533.504	-83956.483	1.168040517e-14	4.01280516e-15	-4.01280516e-15
