Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
73.8923258583292	0.910395122418038	-0.751251873332365	1.04797728666407e-09	1.5628699787931e-10	-1.56270761392817e-10
78.0693755122012	3.83298349658789	-3.26665453145402	7.63089822692581e-10	1.03608575725017e-10	-9.90496541384019e-11
91.720	2.342	-2.629	3.9318994e-10	6.01437628e-11	-6.01142168e-11
96.600	1.903	-2.538	2.849289454e-10	5.5572099e-11	-5.5583693e-11
100.725	2.213	-2.222	2.951816692e-10	5.95934966e-11	-5.96869966e-11
105.632	2.455	-2.694	2.64461197e-10	5.2588514e-11	-5.28691636e-11
110.418	2.275	-2.331	3.212207086e-10	6.32108994e-11	-6.38570218e-11
115.109	1.980	-2.416	3.617121178e-10	7.1522077e-11	-7.28642882e-11
119.515	3.392	-2.425	2.547894074e-10	5.69280734e-11	-5.80269976e-11
125.846	2.331	-2.939	3.310587412e-10	6.91421654e-11	-7.06986412e-11
130.536	2.281	-2.359	5.60774104e-10	1.027656256e-10	-1.05695205e-10
135.440	2.011	-2.624	5.83022242e-10	1.09274759e-10	-1.112114058e-10
140.179	2.565	-2.728	4.94627342e-10	9.63989114e-11	-9.72417204e-11
145.641	3.314	-2.897	3.99869206e-10	7.79936608e-11	-7.9135408e-11
151.840	2.415	-2.885	4.88478034e-10	9.18873494e-11	-9.37267188e-11
156.664	2.659	-2.409	5.14418674e-10	9.71189362e-11	-9.93738196e-11
161.940	2.817	-2.616	3.124409464e-10	6.87941958e-11	-7.0062355e-11
167.363	3.009	-2.606	3.4231098e-10	6.9261621e-11	-7.0965378e-11
174.609	3.013	-4.237	2.28338968e-10	4.82063934e-11	-4.92935366e-11
180.010	2.878	-2.388	3.117108984e-10	6.50464914e-11	-6.65190416e-11
185.984	3.709	-3.096	2.303609616e-10	4.98627646e-11	-5.08373712e-11
193.481	3.837	-3.788	2.039709232e-10	4.37649564e-11	-4.45494588e-11
210.732	6.064	-8.980	1.525561708e-10	3.437305344e-11	-3.437305344e-11
226.756	15.113	-9.960	9.48543288e-11	2.088732778e-11	-2.088732778e-11
256.517	15.440	-14.648	8.17064336e-11	1.75103434e-11	-1.75103434e-11
284.309	10.214	-12.352	1.212835998e-10	2.479605788e-11	-2.479605788e-11
301.761	7.805	-7.238	1.523226826e-10	3.412503908e-11	-3.412503908e-11
330.207	19.476	-20.641	5.68492716e-11	1.283343226e-11	-1.283343226e-11
369.262	25.553	-19.579	5.55152884e-11	1.18973701e-11	-1.18973701e-11
416.783	15.641	-21.969	6.11326936e-11	1.377406096e-11	-1.377406096e-11
463.299	39.330	-30.875	3.427313186e-11	7.56085132e-12	-7.56085132e-12
558.517	49.418	-55.888	3.111334424e-11	5.80795446e-12	-5.80795446e-12
3959.808	111.408	-146.845	2.491408106e-12	6.50017984e-13	-6.50017984e-13
4174.856	96.945	-103.640	3.194764848e-12	8.3352632e-13	-8.3352632e-13
4422.663	92.348	-150.862	2.610737294e-12	6.83837308e-13	-6.83837308e-13
4598.887	126.739	-83.876	3.020806228e-12	7.8505592e-13	-7.8505592e-13
4827.457	96.246	-101.832	3.199090906e-12	8.34655052e-13	-8.34655052e-13
5072.014	99.913	-148.311	2.562027908e-12	6.71079046e-13	-6.71079046e-13
5339.019	116.234	-167.092	2.233262834e-12	5.8573449e-13	-5.8573449e-13
5626.434	102.117	-171.180	2.479716118e-12	6.26013542e-13	-6.26013542e-13
5820.744	93.347	-92.194	3.45287085e-12	8.99689164e-13	-8.99689164e-13
6009.684	77.412	-95.593	3.700392278e-12	9.61668818e-13	-9.61668818e-13
6237.135	153.332	-150.039	2.704140802e-12	6.26785104e-13	-6.26785104e-13
9997.218	233.630	-350.575	1.185829084e-12	3.12414916e-13	-3.12414916e-13
11023.198	1147.537	-792.350	1.848370084e-12	3.34710365e-13	-3.34710365e-13
15974.058	697.378	-639.013	9.61061816e-13	2.31764621e-13	-2.31764621e-13
21934.167	717.570	-821.912	7.64453008e-13	1.533642726e-13	-1.533642726e-13
27689.145	975.049	-767.525	4.49549496e-13	1.105695096e-13	-1.105695096e-13
33813.307	993.836	-1109.795	3.91780708e-13	1.04892788e-13	-1.04892788e-13
41169.546	3447.428	-2681.727	2.566957976e-13	6.7984224e-14	-6.7984224e-14
45805.078	4285.444	-1188.103	4.10239478e-13	9.37828188e-14	-9.37828188e-14
65387.369	4596.931	-3786.241	2.240401372e-13	4.64674804e-14	-4.64674804e-14
76033.523	5102.317	-2864.552	2.180248708e-13	4.80755308e-14	-4.80755308e-14
127913.430	16507.098	-25745.319	1.632117674e-13	4.25592552e-14	-4.25592552e-14
185202.264	57080.231	-36602.742	6.83186548e-14	1.674971716e-14	-1.674971716e-14
536384.413	226756.439	-266536.963	2.85397904e-14	6.17197988e-15	-6.17197988e-15
