Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
70.8012462495251	1.60746275688746	-1.19473324294086	8.02321382636244e-10	1.22424849532038e-10	-1.21999602581801e-10
76.208259690479	2.81249434880861	-3.79955068406647	8.82353310358983e-10	1.1930721662348e-10	-1.18249312202387e-10
87.669	1.394	-1.471	9.37502737e-10	1.458544275e-10	-1.469717178e-10
90.858	1.573	-1.795	7.85984776e-10	1.270380468e-10	-1.286774126e-10
93.967	1.714	-1.537	8.02580442e-10	1.378441015e-10	-1.411046258e-10
97.537	1.958	-1.856	8.24155871e-10	1.450719123e-10	-1.494809584e-10
102.183	2.566	-2.688	6.08716111e-10	1.225638797e-10	-1.198881597e-10
107.775	4.023	-3.026	4.91036262e-10	1.104855733e-10	-9.80949076e-11
114.843	3.228	-3.045	6.1502576e-10	1.397221557e-10	-1.161895527e-10
122.076	4.222	-4.005	4.90560037e-10	1.141122371e-10	-9.18484747e-11
129.919	2.460	-3.622	4.082773942e-10	1.066228791e-10	-9.12315972e-11
135.478	2.844	-3.100	6.21613613e-10	1.395266598e-10	-1.220301533e-10
140.644	2.295	-2.322	7.56588182e-10	1.614940109e-10	-1.490300287e-10
145.466	2.784	-2.526	4.223503081e-10	9.89774522e-11	-9.5469158e-11
151.909	3.346	-3.659	4.57137016e-10	9.32600056e-11	-9.10083695e-11
157.906	2.720	-2.651	3.589339278e-10	8.60791528e-11	-8.68534725e-11
163.738	2.078	-3.112	4.110587697e-10	8.83251628e-11	-8.9913938e-11
168.342	2.671	-2.526	5.74264887e-10	1.051479106e-10	-1.081339521e-10
173.525	2.606	-2.513	5.45430903e-10	9.7872876e-11	-1.007550783e-10
178.670	2.877	-2.539	5.2625299e-10	8.7804372e-11	-9.00708929e-11
183.236	1.551	-1.689	8.47545385e-10	1.444575599e-10	-1.482684231e-10
187.080	2.331	-2.293	5.99422414e-10	1.010716461e-10	-1.038926701e-10
191.458	2.868	-2.048	5.55622561e-10	9.30770466e-11	-9.51583049e-11
197.165	2.771	-2.838	3.218382153e-10	6.45698637e-11	-6.5574189e-11
202.966	1.595	-3.030	3.791019015e-10	7.84821901e-11	-7.97690608e-11
206.949	2.994	-2.388	4.047517344e-10	7.30202659e-11	-7.43579044e-11
212.624	3.354	-2.681	4.338953311e-10	7.50848674e-11	-7.66736426e-11
218.703	2.733	-2.725	4.99077155e-10	8.33462858e-11	-8.51402143e-11
223.736	2.673	-2.299	4.314940053e-10	7.89056981e-11	-8.03493908e-11
229.319	2.968	-2.910	4.66937948e-10	7.71195221e-11	-7.8923994e-11
234.535	2.503	-2.248	3.777205389e-10	7.56017598e-11	-7.67258723e-11
258.505	10.832	-11.734	2.098417019e-10	4.412093054e-11	-4.412093054e-11
285.812	16.120	-16.475	1.398107114e-10	2.989414502e-11	-2.989414502e-11
320.270	14.257	-18.338	1.32270054e-10	2.9083836e-11	-2.9083836e-11
356.072	21.080	-21.544	9.70825197e-11	2.177755661e-11	-2.177755661e-11
1417.507	149875.820	-1040.355	1.237312733e-13	2.04204394e-14	-2.04204394e-14
