Time	T_+ve	T_-ve	Flux	Fluxpos	Fluxneg
105.359	1.805	-1.785	3.725417808e-10	7.05454848e-11	-7.05454848e-11
108.704	1.394	-1.540	6.89955406e-10	1.053807552e-10	-1.05380842e-10
111.777	1.405	-1.680	6.67735908e-10	9.9540504e-11	-9.95405908e-11
114.776	1.605	-1.594	6.44102872e-10	9.60174656e-11	-9.60175524e-11
118.460	1.891	-2.078	5.1913561e-10	7.73884062e-11	-7.73884496e-11
122.398	1.527	-2.048	5.76497824e-10	8.59395082e-11	-8.5939595e-11
126.089	1.906	-2.164	5.0622194e-10	7.54633992e-11	-7.54634426e-11
129.854	2.281	-1.859	4.20314895e-10	6.81842644e-11	-6.81843078e-11
134.296	1.681	-2.160	5.36473042e-10	7.9972963e-11	-7.99730498e-11
137.679	1.903	-1.703	4.217954426e-10	7.47035086e-11	-7.4703552e-11
141.402	1.620	-1.820	4.127774434e-10	7.4137182e-11	-7.41372254e-11
145.082	1.551	-2.061	3.803711842e-10	6.94461194e-11	-6.94461628e-11
148.220	1.975	-1.587	3.856893334e-10	7.04170642e-11	-7.04171076e-11
153.117	3.620	-2.921	2.099937644e-10	3.833952528e-11	-3.833954698e-11
158.658	1.391	-1.921	4.038345262e-10	7.64711472e-11	-7.64711906e-11
161.755	1.526	-1.705	4.251490908e-10	7.76214208e-11	-7.76214642e-11
164.860	1.695	-1.580	4.193732886e-10	7.65668876e-11	-7.6566931e-11
168.473	1.699	-1.918	3.796989616e-10	6.93233842e-11	-6.93234276e-11
172.094	1.486	-1.921	4.030815796e-10	7.35924252e-11	-7.35924686e-11
175.244	1.949	-1.664	3.800627404e-10	6.93897862e-11	-6.93898296e-11
178.703	1.810	-1.510	4.029049416e-10	7.62951168e-11	-7.62951602e-11
183.006	1.804	-2.493	3.113200048e-10	5.89523466e-11	-5.895239e-11
186.729	2.061	-1.919	3.453739884e-10	6.3056511e-11	-6.30565544e-11
192.120	3.944	-3.331	1.934696918e-10	3.532263938e-11	-3.532265674e-11
199.082	2.655	-3.017	2.48138415e-10	4.5303741e-11	-4.53037844e-11
233.810	7.947	-7.097	1.13157037e-10	2.537158792e-11	-2.537158792e-11
254.490	19.862	-12.733	5.84160528e-11	1.248517312e-11	-1.248517312e-11
334.310	40.334	-59.958	1.36443958e-11	3.063544806e-12	-3.063544806e-12
505.795	302.612	-131.151	3.154344116e-12	6.37225708e-13	-6.37225708e-13
10858.951	7308.068	-6574.543	1.620697484e-13	3.807584424e-14	-3.807584424e-14
75614.940	190792.968	-54061.940	1.324397438e-14	4.576313e-15	-4.576313e-15
